<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USD000000TOD;D;20100203;000000;29.9200000;29.9450000;29.8150000;29.8575000;1008222000
USD000000TOD;D;20100204;000000;29.9500000;30.1740000;29.9500000;30.1675000;1153035000
USD000000TOD;D;20100205;000000;30.5000000;30.5450000;30.4050000;30.4300000;1152455000
USD000000TOD;D;20100208;000000;30.5175000;30.5697000;30.4475000;30.5325000;720092000
USD000000TOD;D;20100209;000000;30.4200000;30.4475000;30.3453000;30.3950000;778321000
USD000000TOD;D;20100210;000000;30.2500000;30.2850000;30.2004000;30.2150000;908855000
USD000000TOD;D;20100211;000000;30.3300000;30.3300000;30.0975000;30.1260000;1003106000
USD000000TOD;D;20100212;000000;30.1300000;30.4000000;30.1100000;30.3200000;1224243000
USD000000TOD;D;20100216;000000;30.1400000;30.1599000;30.0850000;30.1301000;828054000
USD000000TOD;D;20100217;000000;29.9700000;30.0250000;29.9350000;29.9850000;1074439000
USD000000TOD;D;20100218;000000;30.1385000;30.1386000;30.0531000;30.0548000;714684000
USD000000TOD;D;20100219;000000;30.1475000;30.2050000;30.0849000;30.0975000;1108205000
USD000000TOD;D;20100224;000000;30.0200000;30.0550000;29.9900000;30.0102000;651455000
USD000000TOD;D;20100225;000000;30.0700000;30.0800000;30.0225000;30.0400000;1024323000
USD000000TOD;D;20100226;000000;30.1110000;30.1110000;29.9400000;29.9900000;1168810000
USD000000TOD;D;20100301;000000;29.9500000;30.0100000;29.8575000;29.9225000;910439000
USD000000TOD;D;20100302;000000;29.9900000;30.0350000;29.9175000;29.9340000;829127000
USD000000TOD;D;20100303;000000;29.8000000;29.8700000;29.7925000;29.8650000;800251000
USD000000TOD;D;20100304;000000;29.7000000;29.8575000;29.7000000;29.8025000;803077000
USD000000TOD;D;20100305;000000;29.8697000;29.8697000;29.7800000;29.8175000;726759000
USD000000TOD;D;20100309;000000;29.7700000;29.8173000;29.7050000;29.7975000;869423000
USD000000TOD;D;20100310;000000;29.7400000;29.7600000;29.6300000;29.6397000;787583000
USD000000TOD;D;20100311;000000;29.5500000;29.5700000;29.4552000;29.4700000;889499000
USD000000TOD;D;20100312;000000;29.4200000;29.4200000;29.2650000;29.2860000;744024000
USD000000TOD;D;20100315;000000;29.4110000;29.4110000;29.2900000;29.3450000;740477000
USD000000TOD;D;20100316;000000;29.4399000;29.4549000;29.3312000;29.3600000;893937000
USD000000TOD;D;20100317;000000;29.2200000;29.2350000;29.1350000;29.1478000;839148000
USD000000TOD;D;20100318;000000;29.2500000;29.2700000;29.1854000;29.2126000;945253000
USD000000TOD;D;20100319;000000;29.2525000;29.2924000;29.2351000;29.2800000;872690000
USD000000TOD;D;20100322;000000;29.3600000;29.6447000;29.3000000;29.6250000;759599000
USD000000TOD;D;20100323;000000;29.5000000;29.5500000;29.3975000;29.5400000;1150611000
USD000000TOD;D;20100324;000000;29.6000000;29.7075000;29.5325000;29.6800000;1146819000
USD000000TOD;D;20100325;000000;29.6860000;29.7100000;29.5903000;29.6100000;908522000
USD000000TOD;D;20100326;000000;29.5395000;29.5988000;29.4925000;29.5750000;1075548000
USD000000TOD;D;20100329;000000;29.5660000;29.7000000;29.5050000;29.5500000;1093248000
USD000000TOD;D;20100330;000000;29.4499000;29.4625000;29.3310000;29.4101000;838019000
USD000000TOD;D;20100331;000000;29.5000000;29.5249000;29.4560000;29.4600000;880447000
USD000000TOD;D;20100401;000000;29.3300000;29.4599000;29.3300000;29.4075000;1057216000
USD000000TOD;D;20100402;000000;29.3000000;29.3000000;29.2000000;29.2100000;688192000
USD000000TOD;D;20100405;000000;29.2200000;29.2299000;29.1761000;29.1920000;506516000
USD000000TOD;D;20100406;000000;29.1825000;29.3400000;29.1825000;29.3200000;826530000
USD000000TOD;D;20100407;000000;29.3299000;29.3524000;29.2649000;29.3400000;954298000
USD000000TOD;D;20100408;000000;29.3255000;29.4700000;29.3255000;29.4372000;759824000
USD000000TOD;D;20100409;000000;29.4125000;29.4125000;29.2300000;29.2400000;996761000
USD000000TOD;D;20100412;000000;28.9399000;29.0000000;28.9001000;28.9949000;807507000
USD000000TOD;D;20100413;000000;29.0399000;29.1125000;29.0105000;29.0799000;698048000
USD000000TOD;D;20100414;000000;29.0100000;29.0799000;28.9651000;29.0150000;803418000
USD000000TOD;D;20100415;000000;29.0675000;29.0720000;28.9031000;29.0285000;773483000
USD000000TOD;D;20100416;000000;29.1200000;29.1200000;28.9800000;29.0225000;1019190000
USD000000TOD;D;20100419;000000;29.2149000;29.2849000;29.1499000;29.2575000;941180000
USD000000TOD;D;20100420;000000;29.1700000;29.1775000;29.0800000;29.0900000;704033000
USD000000TOD;D;20100421;000000;29.1175000;29.1348000;29.0600000;29.1200000;634773000
USD000000TOD;D;20100422;000000;29.1200000;29.1924000;29.0975000;29.1690000;962616000
USD000000TOD;D;20100423;000000;29.3890000;29.3890000;29.1600000;29.2100000;963827000
USD000000TOD;D;20100426;000000;29.0800000;29.1350000;29.0476000;29.1110000;1031460000
USD000000TOD;D;20100427;000000;29.0675000;29.1500000;29.0355000;29.1425000;1249208000
USD000000TOD;D;20100428;000000;29.4300000;29.4350000;29.3200000;29.3630000;1521216000
USD000000TOD;D;20100429;000000;29.3300000;29.3350000;29.2075000;29.2496000;1203285000
USD000000TOD;D;20100430;000000;29.1975000;29.1975000;29.0950000;29.1459000;1074785000
USD000000TOD;D;20100504;000000;29.3300000;29.4300000;29.2700000;29.4300000;828002000
USD000000TOD;D;20100505;000000;29.7250000;29.7874000;29.6300000;29.7600000;1097831000
USD000000TOD;D;20100506;000000;30.1000000;30.4000000;30.0799000;30.2101000;1264052000
USD000000TOD;D;20100507;000000;30.9000000;30.9000000;30.3800000;30.3800000;961583000
USD000000TOD;D;20100511;000000;30.7090000;30.7090000;30.1701000;30.2525000;1132794000
USD000000TOD;D;20100512;000000;30.2550000;30.3000000;29.9151000;29.9800000;824978000
USD000000TOD;D;20100513;000000;29.9324000;30.0025000;29.8401000;29.9744000;817474000
USD000000TOD;D;20100514;000000;30.1000000;30.3275000;30.0271000;30.2325000;938679000
USD000000TOD;D;20100517;000000;30.7000000;30.8375000;30.5301000;30.6250000;921197000
USD000000TOD;D;20100518;000000;30.5599000;30.5599000;30.2798000;30.3300000;1105444000
USD000000TOD;D;20100519;000000;30.6666000;30.9600000;30.6150000;30.9600000;1127544000
USD000000TOD;D;20100520;000000;30.6999000;31.1875000;30.6301000;31.1875000;852117000
USD000000TOD;D;20100521;000000;31.1499000;31.2300000;30.8526000;31.1600000;1183769000
USD000000TOD;D;20100524;000000;31.1200000;31.1400000;30.7650000;31.1000000;1240989000
USD000000TOD;D;20100525;000000;31.2501000;31.6800000;31.2501000;31.6250000;862472000
USD000000TOD;D;20100526;000000;31.4299000;31.4299000;31.1351000;31.1899000;928235000
USD000000TOD;D;20100527;000000;31.0500000;31.0500000;30.7300000;30.7300000;1112425000
USD000000TOD;D;20100528;000000;30.5475000;30.5639000;30.3725000;30.5289000;1667009000
USD000000TOD;D;20100601;000000;30.9299000;31.3899000;30.9200000;31.3000000;1126048000
USD000000TOD;D;20100602;000000;31.2099000;31.2649000;31.0675000;31.1750000;951657000
USD000000TOD;D;20100603;000000;30.8899000;31.0445000;30.8200000;31.0299000;932453000
USD000000TOD;D;20100604;000000;31.1274000;31.3094000;30.9675000;31.1400000;863036000
USD000000TOD;D;20100607;000000;31.8900000;31.8900000;31.6602000;31.6750000;931345000
USD000000TOD;D;20100608;000000;31.9900000;31.9900000;31.5500000;31.8570000;845836000
USD000000TOD;D;20100609;000000;31.9990000;31.9990000;31.6851000;31.7900000;832989000
USD000000TOD;D;20100610;000000;31.4500000;31.7500000;31.4399000;31.6544000;839572000
USD000000TOD;D;20100611;000000;31.5500000;31.5500000;31.3750000;31.4999000;1036131000
USD000000TOD;D;20100615;000000;31.3500000;31.5000000;31.3200000;31.3850000;883654000
USD000000TOD;D;20100616;000000;31.1899000;31.2349000;31.1352000;31.2100000;1020243000
USD000000TOD;D;20100617;000000;31.2100000;31.2299000;30.8876000;30.9700000;872865000
USD000000TOD;D;20100618;000000;30.9000000;31.0548000;30.7975000;31.0000000;862311000
USD000000TOD;D;20100621;000000;30.8000000;30.8200000;30.6826000;30.7400000;892711000
USD000000TOD;D;20100622;000000;30.9799000;31.0348000;30.8250000;31.0174000;925372000
USD000000TOD;D;20100623;000000;30.9979000;31.0674000;30.9425000;31.0425000;774833000
USD000000TOD;D;20100624;000000;31.0427000;31.1700000;30.9650000;31.1000000;948805000
USD000000TOD;D;20100625;000000;31.0950000;31.2574000;31.0410000;31.1826000;1500568000
USD000000TOD;D;20100628;000000;30.9724000;31.0480000;30.9500000;31.0300000;951560000
USD000000TOD;D;20100629;000000;31.1301000;31.3000000;31.1301000;31.2650000;1052914000
USD000000TOD;D;20100630;000000;31.3100000;31.3250000;31.1399000;31.1600000;1209752000
USD000000TOD;D;20100701;000000;31.2900000;31.4075000;31.2155000;31.2155000;808624000
USD000000TOD;D;20100702;000000;31.1800000;31.2675000;31.1101000;31.1250000;877054000
USD000000TOD;D;20100706;000000;31.1775000;31.1775000;31.0425000;31.1224000;1014848000
USD000000TOD;D;20100707;000000;31.0900000;31.1525000;31.0500000;31.0950000;828536000
USD000000TOD;D;20100708;000000;31.0900000;31.0900000;30.9151000;30.9300000;747094000
USD000000TOD;D;20100709;000000;30.8300000;30.8400000;30.7400000;30.8225000;965896000
USD000000TOD;D;20100712;000000;30.9000000;30.9299000;30.8400000;30.8474000;683232000
USD000000TOD;D;20100713;000000;30.8199000;30.8900000;30.7300000;30.7750000;712914000
USD000000TOD;D;20100714;000000;30.6000000;30.6050000;30.4951000;30.5600000;661620000
USD000000TOD;D;20100715;000000;30.5500000;30.5925000;30.4870000;30.5000000;788448000
USD000000TOD;D;20100716;000000;30.4999000;30.5399000;30.3800000;30.4199000;1060423000
USD000000TOD;D;20100719;000000;30.5500000;30.6499000;30.4865000;30.4960000;968898000
USD000000TOD;D;20100720;000000;30.4500000;30.5299000;30.3665000;30.5000000;1236354000
USD000000TOD;D;20100721;000000;30.4400000;30.4775000;30.3726000;30.4700000;640699000
USD000000TOD;D;20100722;000000;30.5375000;30.5643000;30.4300000;30.4500000;812404000
USD000000TOD;D;20100723;000000;30.3500000;30.4000000;30.3100000;30.3260000;881357000
USD000000TOD;D;20100726;000000;30.3465000;30.3700000;30.2703000;30.3299000;1013682000
USD000000TOD;D;20100727;000000;30.2100000;30.2673000;30.2099000;30.2400000;797785000
USD000000TOD;D;20100728;000000;30.2309000;30.2524000;30.1834000;30.2385000;1031796000
USD000000TOD;D;20100729;000000;30.2351000;30.2444000;30.1465000;30.1624000;802480000
USD000000TOD;D;20100730;000000;30.1869000;30.2950000;30.1647000;30.2749000;854175000
USD000000TOD;D;20100802;000000;30.2020000;30.2125000;30.1600000;30.1725000;622429000
USD000000TOD;D;20100803;000000;29.9899000;30.0050000;29.6500000;29.6700000;968345000
USD000000TOD;D;20100804;000000;29.7400000;29.8970000;29.7399000;29.8199000;656488000
USD000000TOD;D;20100805;000000;29.8000000;29.8850000;29.7641000;29.7875000;1095046000
USD000000TOD;D;20100806;000000;29.8300000;29.8634000;29.7900000;29.8449000;719407000
USD000000TOD;D;20100809;000000;29.8500000;29.9088000;29.7798000;29.8950000;746609000
USD000000TOD;D;20100810;000000;30.0200000;30.0525000;29.9800000;30.0050000;743746000
USD000000TOD;D;20100811;000000;30.1400000;30.2994000;30.1300000;30.2800000;933447000
USD000000TOD;D;20100812;000000;30.4589000;30.6325000;30.4200000;30.5690000;1168890000
USD000000TOD;D;20100813;000000;30.4650000;30.5864000;30.3935000;30.5790000;1004337000
USD000000TOD;D;20100816;000000;30.5851000;30.5900000;30.4560000;30.5460000;717295000
USD000000TOD;D;20100817;000000;30.4400000;30.4751000;30.3300000;30.4087000;938903000
USD000000TOD;D;20100818;000000;30.4306000;30.4434000;30.3450000;30.4069000;869992000
USD000000TOD;D;20100819;000000;30.4500000;30.5500000;30.4250000;30.4575000;1144992000
USD000000TOD;D;20100820;000000;30.5500000;30.6445000;30.4750000;30.6375000;857214000
USD000000TOD;D;20100823;000000;30.6424000;30.6424000;30.5725000;30.6219000;841505000
USD000000TOD;D;20100824;000000;30.7700000;30.8750000;30.7360000;30.8639000;1240505000
USD000000TOD;D;20100825;000000;30.8866000;30.9335000;30.8000000;30.8974000;1162063000
USD000000TOD;D;20100826;000000;30.8300000;30.8651000;30.7500000;30.7725000;1026122000
USD000000TOD;D;20100827;000000;30.7101000;30.7315000;30.6600000;30.7075000;843299000
USD000000TOD;D;20100830;000000;30.6050000;30.7097000;30.6050000;30.7074000;629256000
USD000000TOD;D;20100831;000000;30.8001000;30.8950000;30.8001000;30.8200000;1106571000
USD000000TOD;D;20100901;000000;30.8700000;30.8700000;30.7075000;30.7300000;923416000
USD000000TOD;D;20100902;000000;30.7275000;30.7498000;30.6451000;30.7200000;1290185000
USD000000TOD;D;20100903;000000;30.6854000;30.7074000;30.6455000;30.6600000;931379000
USD000000TOD;D;20100907;000000;30.7375000;30.8130000;30.7126000;30.7850000;986493000
USD000000TOD;D;20100908;000000;30.8610000;30.9600000;30.8590000;30.8990000;939981000
USD000000TOD;D;20100909;000000;30.8500000;30.9225000;30.8405000;30.8500000;878490000
USD000000TOD;D;20100910;000000;30.9051000;30.9221000;30.8350000;30.8700000;809556000
USD000000TOD;D;20100913;000000;30.7150000;30.7325000;30.6661000;30.7199000;974422000
USD000000TOD;D;20100914;000000;30.6699000;30.8109000;30.6551000;30.7950000;989469000
USD000000TOD;D;20100915;000000;30.6704000;30.8600000;30.6516000;30.8505000;1158179000
USD000000TOD;D;20100916;000000;31.0001000;31.1000000;30.8731000;30.8920000;1289604000
USD000000TOD;D;20100917;000000;31.1195000;31.1400000;30.9595000;30.9750000;1179078000
USD000000TOD;D;20100920;000000;31.1130000;31.1130000;30.9100000;30.9799000;882821000
USD000000TOD;D;20100921;000000;30.9900000;31.1281000;30.9500000;31.0300000;924870000
USD000000TOD;D;20100922;000000;30.8694000;31.0409000;30.8600000;31.0001000;895582000
USD000000TOD;D;20100923;000000;31.0409000;31.0800000;30.8403000;31.0100000;1249589000
USD000000TOD;D;20100924;000000;31.0100000;31.0197000;30.8800000;30.9450000;1299457000
USD000000TOD;D;20100927;000000;30.7040000;30.7040000;30.5300000;30.6123000;1230122000
USD000000TOD;D;20100928;000000;30.6585000;30.6585000;30.5306000;30.5970000;1471338000
USD000000TOD;D;20100929;000000;30.3700000;30.4950000;30.3615000;30.3850000;1474631000
USD000000TOD;D;20100930;000000;30.4600000;30.6291000;30.4462000;30.5752000;1272578000
USD000000TOD;D;20101001;000000;30.4602000;30.5734000;30.4570000;30.5450000;1081029000
USD000000TOD;D;20101004;000000;30.4255000;30.5625000;30.4190000;30.5151000;887243000
USD000000TOD;D;20101005;000000;30.5500000;30.5500000;30.3216000;30.3320000;1096901000
USD000000TOD;D;20101006;000000;30.2000000;30.2000000;29.7667000;29.8699000;1230632000
USD000000TOD;D;20101007;000000;29.7000000;29.7895000;29.5686000;29.7578000;1118342000
USD000000TOD;D;20101008;000000;29.8500000;30.0350000;29.8401000;30.0050000;1284710000
USD000000TOD;D;20101012;000000;30.0279000;30.2474000;30.0249000;30.1858000;1305623000
USD000000TOD;D;20101013;000000;29.9584000;30.2416000;29.9401000;30.1099000;1048074000
USD000000TOD;D;20101014;000000;29.9100000;30.0104000;29.8800000;30.0075000;1094587000
USD000000TOD;D;20101015;000000;30.1560000;30.2200000;30.0800000;30.2100000;1049990000
USD000000TOD;D;20101018;000000;30.5134000;30.6285000;30.4139000;30.4435000;830102000
USD000000TOD;D;20101019;000000;30.4924000;30.5099000;30.3605000;30.4199000;1103971000
USD000000TOD;D;20101020;000000;30.8000000;30.8699000;30.7400000;30.8373000;1314852000
USD000000TOD;D;20101021;000000;30.7230000;30.7979000;30.6500000;30.7424000;896089000
USD000000TOD;D;20101022;000000;30.6199000;30.6261000;30.4285000;30.5293000;1219126000
USD000000TOD;D;20101025;000000;30.1600000;30.2679000;30.1550000;30.2350000;1140940000
USD000000TOD;D;20101026;000000;30.3301000;30.5599000;30.3301000;30.3650000;1115439000
USD000000TOD;D;20101027;000000;30.5500000;30.6750000;30.5100000;30.6600000;1380218000
USD000000TOD;D;20101028;000000;30.6500000;30.7750000;30.6255000;30.7400000;1293603000
USD000000TOD;D;20101029;000000;30.7000000;30.8825000;30.6701000;30.8180000;1416878000
USD000000TOD;D;20101101;000000;30.6795000;30.8800000;30.6795000;30.8700000;773999000
USD000000TOD;D;20101102;000000;30.7724000;30.8360000;30.7350000;30.7675000;941928000
USD000000TOD;D;20101103;000000;30.7780000;30.8139000;30.7200000;30.7511000;1100596000
USD000000TOD;D;20101108;000000;30.7800000;30.8455000;30.7376000;30.7900000;895277000
USD000000TOD;D;20101109;000000;30.8700000;30.8929000;30.5601000;30.6000000;1202682000
USD000000TOD;D;20101110;000000;30.8199000;30.8200000;30.5801000;30.7050000;1280685000
USD000000TOD;D;20101112;000000;30.7400000;30.8324000;30.6984000;30.7625000;1584912000
USD000000TOD;D;20101115;000000;30.8415000;31.1200000;30.8310000;30.9575000;1116862000
USD000000TOD;D;20101116;000000;31.0500000;31.1300000;31.0231000;31.0955000;1120566000
USD000000TOD;D;20101117;000000;31.2806000;31.3875000;31.2801000;31.3825000;1252281000
USD000000TOD;D;20101118;000000;31.2180000;31.2399000;31.0355000;31.0549000;858066000
USD000000TOD;D;20101119;000000;30.9544000;31.0345000;30.9015000;31.0050000;1456673000
USD000000TOD;D;20101122;000000;31.0940000;31.0940000;30.9506000;31.0050000;914195000
USD000000TOD;D;20101123;000000;31.3340000;31.3340000;31.1899000;31.2175000;1322349000
USD000000TOD;D;20101124;000000;31.3800000;31.3850000;31.2425000;31.3600000;1687237000
USD000000TOD;D;20101126;000000;31.3500000;31.5100000;31.3125000;31.4368000;1691402000
USD000000TOD;D;20101129;000000;31.4100000;31.4224000;31.2450000;31.3300000;1640037000
USD000000TOD;D;20101130;000000;31.4150000;31.4475000;31.2800000;31.4100000;1627448000
USD000000TOD;D;20101201;000000;31.4960000;31.8225000;31.4110000;31.4800000;1371696000
USD000000TOD;D;20101202;000000;31.3500000;31.4435000;31.2950000;31.4200000;1172984000
USD000000TOD;D;20101203;000000;31.4800000;31.4800000;31.1800000;31.2960000;1135170000
USD000000TOD;D;20101206;000000;31.2300000;31.3400000;31.2258000;31.3229000;1203017000
USD000000TOD;D;20101207;000000;31.2550000;31.2874000;31.1607000;31.1650000;1189696000
USD000000TOD;D;20101208;000000;31.2238000;31.2850000;31.1211000;31.2050000;1220676000
USD000000TOD;D;20101209;000000;31.0100000;31.0530000;30.9375000;31.0000000;1068171000
USD000000TOD;D;20101210;000000;30.8700000;30.9100000;30.8290000;30.8880000;1133274000
USD000000TOD;D;20101213;000000;30.9600000;30.9679000;30.8500000;30.8675000;1039059000
USD000000TOD;D;20101214;000000;30.7000000;30.7794000;30.6625000;30.6800000;1354315000
USD000000TOD;D;20101215;000000;30.8049000;30.8125000;30.6600000;30.7049000;1495651000
USD000000TOD;D;20101216;000000;30.7400000;30.7800000;30.7300000;30.7402000;1616205000
USD000000TOD;D;20101217;000000;30.6399000;30.7010000;30.6250000;30.6625000;1481906000
USD000000TOD;D;20101220;000000;30.9499000;30.9499000;30.7405000;30.7725000;1317337000
USD000000TOD;D;20101221;000000;30.7700000;30.7700000;30.6582000;30.7325000;1049382000
USD000000TOD;D;20101222;000000;30.7300000;30.7589000;30.6706000;30.6802000;1233603000
USD000000TOD;D;20101223;000000;30.5000000;30.6850000;30.5000000;30.6825000;1280944000
USD000000TOD;D;20101224;000000;30.7349000;30.7349000;30.3875000;30.4419000;1101989000
USD000000TOD;D;20101227;000000;30.3000000;30.4875000;30.3000000;30.3624000;1318500000
USD000000TOD;D;20101228;000000;30.1500000;30.3500000;30.1500000;30.2300000;1449772000
USD000000TOD;D;20101229;000000;30.3500000;30.5189000;30.3275000;30.4300000;1530516000
USD000000TOD;D;20101230;000000;30.3500000;30.6100000;30.3500000;30.5290000;1615454000
USD000000TOD;D;20110111;000000;30.6500000;30.7199000;30.5681000;30.6441000;1365509000
USD000000TOD;D;20110112;000000;30.4874000;30.4874000;30.3047000;30.3520000;1341807000
USD000000TOD;D;20110113;000000;30.1400000;30.1450000;30.0500000;30.1185000;1264226000
USD000000TOD;D;20110114;000000;30.1000000;30.1000000;29.9200000;30.0199000;1668023000
USD000000TOD;D;20110118;000000;30.0500000;30.0500000;29.8516000;29.8930000;1136535000
USD000000TOD;D;20110119;000000;29.7000000;29.8585000;29.7000000;29.8200000;1158836000
USD000000TOD;D;20110120;000000;29.8000000;29.9430000;29.8000000;29.9250000;1299775000
USD000000TOD;D;20110121;000000;29.7500000;30.0500000;29.7500000;29.9655000;1352739000
USD000000TOD;D;20110124;000000;29.9500000;29.9500000;29.8049000;29.8550000;926657000
USD000000TOD;D;20110125;000000;29.9500000;29.9500000;29.7500000;29.7699000;1079940000
USD000000TOD;D;20110126;000000;29.9000000;29.9000000;29.7131000;29.7568000;1053994000
USD000000TOD;D;20110127;000000;29.6400000;29.7260000;29.5805000;29.6085000;1087445000
USD000000TOD;D;20110128;000000;29.6055000;29.7034000;29.5000000;29.6700000;1020459000
USD000000TOD;D;20110131;000000;29.7800000;29.8989000;29.6700000;29.8025000;1203282000
USD000000TOD;D;20110201;000000;29.7100000;29.7450000;29.5700000;29.6199000;956712000
USD000000TOD;D;20110202;000000;29.5000000;29.5000000;29.3900000;29.4665000;1115541000
USD000000TOD;D;20110203;000000;29.4300000;29.4301000;29.2631000;29.3555000;1034876000
USD000000TOD;D;20110204;000000;29.4201000;29.4700000;29.3764000;29.4300000;1073980000
USD000000TOD;D;20110207;000000;29.3774000;29.4058000;29.3126000;29.3800000;767234000
USD000000TOD;D;20110208;000000;29.2500000;29.2959000;29.2206000;29.2600000;938673000
USD000000TOD;D;20110209;000000;29.3525000;29.3525000;29.2326000;29.3200000;795950000
USD000000TOD;D;20110210;000000;29.3244000;29.3860000;29.3001000;29.3600000;988312000
USD000000TOD;D;20110211;000000;29.3644000;29.3664000;29.2575000;29.3401000;1002583000
USD000000TOD;D;20110214;000000;29.3050000;29.3129000;29.1880000;29.2920000;841870000
USD000000TOD;D;20110215;000000;29.2899000;29.2979000;29.2431000;29.2725000;977318000
USD000000TOD;D;20110216;000000;29.2779000;29.3075000;29.2575000;29.3015000;843175000
USD000000TOD;D;20110217;000000;29.2100000;29.2679000;29.2100000;29.2650000;854743000
USD000000TOD;D;20110218;000000;29.2450000;29.2586000;29.2110000;29.2225000;1041483000
USD000000TOD;D;20110222;000000;29.2300000;29.3235000;29.2100000;29.2675000;1358080000
USD000000TOD;D;20110224;000000;29.1900000;29.2400000;29.0077000;29.0450000;1213579000
USD000000TOD;D;20110225;000000;29.0500000;29.0500000;28.8960000;28.9040000;1432679000
USD000000TOD;D;20110228;000000;28.8999000;28.9480000;28.8500000;28.8500000;1155853000
USD000000TOD;D;20110301;000000;28.7910000;28.7950000;28.6933000;28.7400000;1064736000
USD000000TOD;D;20110302;000000;28.6569000;28.6700000;28.4601000;28.4755000;1254622000
USD000000TOD;D;20110303;000000;28.3628000;28.3628000;28.2200000;28.2597000;941134000
USD000000TOD;D;20110304;000000;28.1799000;28.2400000;28.1100000;28.1950000;1084490000
USD000000TOD;D;20110309;000000;28.2500000;28.3220000;28.2400000;28.3100000;1287247000
USD000000TOD;D;20110310;000000;28.2900000;28.5330000;28.2900000;28.4975000;1575160000
USD000000TOD;D;20110311;000000;28.6100000;28.7590000;28.5685000;28.7399000;1331499000
USD000000TOD;D;20110314;000000;28.6029000;28.6955000;28.5039000;28.5572000;955742000
USD000000TOD;D;20110315;000000;28.6850000;28.8898000;28.6680000;28.8474000;1319905000
USD000000TOD;D;20110316;000000;28.7300000;28.7600000;28.6250000;28.6800000;1237686000
USD000000TOD;D;20110317;000000;28.7265000;28.7629000;28.5630000;28.6300000;1257987000
USD000000TOD;D;20110318;000000;28.5600000;28.5600000;28.4235000;28.4500000;1107846000
USD000000TOD;D;20110321;000000;28.3699000;28.3887000;28.2799000;28.3001000;987320000
USD000000TOD;D;20110322;000000;28.1900000;28.2079000;28.1179000;28.1798000;1150204000
USD000000TOD;D;20110323;000000;28.2400000;28.3079000;28.2062000;28.3075000;1201568000
USD000000TOD;D;20110324;000000;28.5500000;28.5500000;28.3400000;28.3600000;1039269000
USD000000TOD;D;20110325;000000;28.2364000;28.3050000;28.1721000;28.2850000;1512589000
USD000000TOD;D;20110328;000000;28.3766000;28.4400000;28.3401000;28.3875000;1191889000
USD000000TOD;D;20110329;000000;28.3475000;28.4264000;28.3200000;28.4100000;1393836000
USD000000TOD;D;20110330;000000;28.3852000;28.6100000;28.3852000;28.5650000;1229061000
USD000000TOD;D;20110331;000000;28.5149000;28.5600000;28.1875000;28.3699000;1335548000
USD000000TOD;D;20110401;000000;28.3988000;28.4115000;28.3236000;28.3724000;988910000
USD000000TOD;D;20110404;000000;28.2200000;28.2690000;28.1632000;28.2600000;979034000
USD000000TOD;D;20110405;000000;28.3179000;28.3800000;28.2850000;28.3500000;700023000
USD000000TOD;D;20110406;000000;28.2300000;28.2500000;28.1800000;28.2119000;1156969000
USD000000TOD;D;20110407;000000;28.1826000;28.3000000;28.1600000;28.2750000;932554000
USD000000TOD;D;20110408;000000;28.1210000;28.1600000;28.0451000;28.0599000;940887000
USD000000TOD;D;20110411;000000;27.9500000;28.0225000;27.9303000;28.0200000;803133000
USD000000TOD;D;20110412;000000;28.1000000;28.1648000;28.0871000;28.1099000;914816000
USD000000TOD;D;20110413;000000;28.1201000;28.1730000;28.0606000;28.1500000;1152494000
USD000000TOD;D;20110414;000000;28.1700000;28.3028000;28.1575000;28.2880000;1104196000
USD000000TOD;D;20110415;000000;28.2380000;28.2500000;28.1487000;28.1665000;1051336000
USD000000TOD;D;20110418;000000;28.1700000;28.2500000;28.1174000;28.2050000;1216826000
USD000000TOD;D;20110419;000000;28.4425000;28.5065000;28.3250000;28.3750000;1158407000
USD000000TOD;D;20110420;000000;28.2000000;28.2000000;28.0110000;28.0700000;1372628000
USD000000TOD;D;20110421;000000;27.9500000;27.9655000;27.8350000;27.8570000;984707000
USD000000TOD;D;20110422;000000;27.9599000;28.0250000;27.9101000;28.0044000;1366542000
USD000000TOD;D;20110425;000000;28.0001000;28.0250000;27.8400000;27.8502000;994999000
USD000000TOD;D;20110426;000000;27.9400000;27.9500000;27.7700000;27.7776000;1490682000
USD000000TOD;D;20110427;000000;27.7450000;27.7850000;27.6910000;27.7100000;1314830000
USD000000TOD;D;20110428;000000;27.5301000;27.5745000;27.4501000;27.5150000;1324228000
USD000000TOD;D;20110429;000000;27.4900000;27.5460000;27.2246000;27.3000000;1424748000
USD000000TOD;D;20110503;000000;27.3195000;27.3900000;27.2981000;27.3799000;1118180000
USD000000TOD;D;20110504;000000;27.3601000;27.3980000;27.1975000;27.2500000;1148635000
USD000000TOD;D;20110505;000000;27.3001000;27.3420000;27.2230000;27.2601000;1167236000
USD000000TOD;D;20110506;000000;27.6950000;27.7960000;27.5800000;27.7465000;1392211000
USD000000TOD;D;20110510;000000;27.9295000;27.9501000;27.7000000;27.7800000;1144969000
USD000000TOD;D;20110511;000000;27.6800000;27.6800000;27.5845000;27.6300000;877924000
USD000000TOD;D;20110512;000000;27.9115000;28.0789000;27.8700000;28.0400000;1522851000
USD000000TOD;D;20110513;000000;27.8960000;27.9200000;27.7718000;27.9025000;872050000
USD000000TOD;D;20110516;000000;27.9999000;28.2265000;27.9999000;28.1850000;1174242000
USD000000TOD;D;20110517;000000;28.1105000;28.1889000;28.0777000;28.1375000;892668000
