<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
POLY;D;20160407;000000;652.5000000;662.0000000;651.0000000;657.5000000;10522
POLY;D;20160408;000000;658.0000000;661.5000000;651.0000000;653.5000000;8837
POLY;D;20160411;000000;656.0000000;680.0000000;656.0000000;673.5000000;14301
POLY;D;20160412;000000;673.0000000;678.5000000;657.5000000;658.0000000;14344
POLY;D;20160413;000000;664.0000000;667.0000000;654.0000000;662.0000000;22718
POLY;D;20160414;000000;662.0000000;665.0000000;650.0000000;657.0000000;14422
POLY;D;20160415;000000;658.0000000;661.0000000;644.5000000;655.5000000;8714
POLY;D;20160418;000000;661.0000000;675.0000000;650.0000000;653.0000000;28358
POLY;D;20160419;000000;655.0000000;669.0000000;650.0000000;669.0000000;19249
POLY;D;20160420;000000;668.5000000;677.0000000;665.0000000;670.0000000;13393
POLY;D;20160421;000000;674.0000000;674.0000000;660.0000000;669.0000000;20608
POLY;D;20160422;000000;665.0000000;677.0000000;655.0000000;677.0000000;15351
POLY;D;20160425;000000;679.5000000;681.5000000;665.0000000;672.0000000;25897
POLY;D;20160426;000000;675.0000000;678.0000000;671.0000000;675.0000000;6752
POLY;D;20160427;000000;672.0000000;675.5000000;660.5000000;671.0000000;3436
POLY;D;20160428;000000;671.0000000;674.0000000;661.5000000;668.0000000;3877
POLY;D;20160429;000000;664.5000000;672.0000000;660.0000000;667.5000000;7439
POLY;D;20160504;000000;670.0000000;675.5000000;648.5000000;656.0000000;14633
POLY;D;20160505;000000;651.5000000;658.0000000;635.5000000;638.0000000;15054
POLY;D;20160506;000000;636.0000000;662.0000000;636.0000000;659.5000000;17636
POLY;D;20160510;000000;654.0000000;660.0000000;642.0000000;644.0000000;7499
POLY;D;20160511;000000;645.0000000;670.0000000;643.0000000;658.5000000;16862
POLY;D;20160512;000000;657.5000000;742.0000000;656.0000000;736.5000000;186280
POLY;D;20160513;000000;726.5000000;732.5000000;708.5000000;711.0000000;21554
POLY;D;20160516;000000;711.0000000;729.5000000;711.0000000;725.0000000;11851
POLY;D;20160517;000000;722.0000000;762.0000000;722.0000000;757.0000000;41039
POLY;D;20160518;000000;757.0000000;790.0000000;744.5000000;769.0000000;45986
POLY;D;20160519;000000;767.5000000;776.5000000;749.0000000;774.5000000;16481
POLY;D;20160520;000000;770.5000000;800.0000000;770.5000000;785.5000000;24196
POLY;D;20160523;000000;783.0000000;805.0000000;774.5000000;789.5000000;13233
POLY;D;20160524;000000;792.5000000;805.0000000;778.5000000;792.0000000;17126
POLY;D;20160525;000000;788.0000000;788.0000000;764.0000000;774.5000000;20028
POLY;D;20160526;000000;779.5000000;800.0000000;775.5000000;795.0000000;11899
POLY;D;20160527;000000;797.0000000;800.5000000;785.0000000;787.0000000;3440
POLY;D;20160530;000000;785.0000000;797.5000000;776.5000000;782.5000000;4005
POLY;D;20160531;000000;784.0000000;790.0000000;763.0000000;766.0000000;12657
POLY;D;20160601;000000;765.0000000;802.5000000;765.0000000;795.0000000;9886
POLY;D;20160602;000000;797.5000000;818.0000000;789.0000000;815.0000000;17775
POLY;D;20160603;000000;809.5000000;816.5000000;799.0000000;809.5000000;9894
POLY;D;20160606;000000;810.0000000;848.0000000;810.0000000;848.0000000;19004
POLY;D;20160607;000000;849.0000000;855.0000000;829.0000000;834.0000000;10052
POLY;D;20160608;000000;835.0000000;853.5000000;831.0000000;850.0000000;10988
POLY;D;20160609;000000;849.0000000;849.0000000;820.5000000;830.5000000;7121
POLY;D;20160610;000000;835.0000000;847.5000000;821.5000000;837.5000000;14535
POLY;D;20160614;000000;836.5000000;836.5000000;790.5000000;799.5000000;14560
POLY;D;20160615;000000;799.0000000;816.5000000;797.5000000;807.0000000;23784
POLY;D;20160616;000000;808.0000000;817.5000000;780.0000000;794.0000000;13546
POLY;D;20160617;000000;793.5000000;799.0000000;783.0000000;797.0000000;3275
POLY;D;20160620;000000;797.0000000;816.0000000;793.0000000;815.5000000;3804
POLY;D;20160621;000000;815.0000000;825.0000000;802.5000000;804.5000000;16743
POLY;D;20160622;000000;808.5000000;811.0000000;787.5000000;795.5000000;10926
POLY;D;20160623;000000;803.5000000;829.0000000;803.5000000;827.0000000;9254
POLY;D;20160624;000000;830.0000000;839.5000000;765.0000000;824.0000000;36063
POLY;D;20160627;000000;814.0000000;840.0000000;803.5000000;838.5000000;7289
POLY;D;20160628;000000;835.5000000;867.5000000;818.0000000;841.5000000;17925
POLY;D;20160629;000000;843.0000000;866.5000000;841.5000000;858.5000000;6206
POLY;D;20160630;000000;864.5000000;899.0000000;860.5000000;881.5000000;17254
POLY;D;20160701;000000;892.5000000;898.5000000;882.0000000;888.0000000;10390
POLY;D;20160704;000000;894.0000000;919.5000000;894.0000000;919.5000000;9489
POLY;D;20160705;000000;915.5000000;918.0000000;901.5000000;912.0000000;8690
POLY;D;20160706;000000;916.5000000;949.0000000;911.5000000;949.0000000;9842
POLY;D;20160707;000000;945.0000000;949.5000000;916.5000000;920.0000000;17173
POLY;D;20160708;000000;929.5000000;929.5000000;902.0000000;902.5000000;9985
POLY;D;20160711;000000;913.0000000;937.0000000;913.0000000;937.0000000;7186
POLY;D;20160712;000000;937.5000000;946.0000000;916.0000000;931.0000000;10569
POLY;D;20160713;000000;937.5000000;957.5000000;936.0000000;946.5000000;15906
POLY;D;20160714;000000;949.0000000;976.0000000;938.0000000;941.5000000;9692
POLY;D;20160715;000000;942.5000000;942.5000000;923.5000000;933.0000000;3443
POLY;D;20160718;000000;934.0000000;934.0000000;905.5000000;921.0000000;9099
POLY;D;20160719;000000;921.0000000;939.5000000;898.5000000;915.5000000;12287
POLY;D;20160720;000000;924.0000000;924.0000000;860.5000000;878.0000000;17608
POLY;D;20160721;000000;874.0000000;895.0000000;865.0000000;882.0000000;11606
POLY;D;20160722;000000;887.0000000;902.0000000;885.5000000;885.5000000;41227
POLY;D;20160725;000000;892.5000000;896.0000000;876.0000000;888.5000000;7854
POLY;D;20160726;000000;889.0000000;924.0000000;881.0000000;919.0000000;17760
POLY;D;20160727;000000;916.0000000;917.5000000;886.5000000;907.0000000;9865
POLY;D;20160728;000000;909.0000000;990.0000000;909.0000000;984.5000000;23984
POLY;D;20160729;000000;990.0000000;996.0000000;952.5000000;971.5000000;15111
POLY;D;20160801;000000;978.0000000;996.5000000;970.0000000;975.5000000;8308
POLY;D;20160802;000000;975.5000000;996.0000000;960.5000000;981.5000000;15104
POLY;D;20160803;000000;984.0000000;1009.5000000;975.0000000;991.5000000;16195
POLY;D;20160804;000000;992.0000000;992.0000000;961.5000000;973.0000000;13140
POLY;D;20160805;000000;975.0000000;990.0000000;965.0000000;973.5000000;6714
POLY;D;20160808;000000;972.5000000;973.5000000;955.0000000;960.5000000;7551
POLY;D;20160809;000000;961.0000000;969.5000000;952.5000000;962.0000000;4635
POLY;D;20160810;000000;970.0000000;990.5000000;964.0000000;972.0000000;10276
POLY;D;20160811;000000;973.5000000;990.0000000;973.5000000;989.5000000;8147
POLY;D;20160812;000000;983.5000000;988.0000000;967.0000000;988.0000000;10727
POLY;D;20160815;000000;988.0000000;988.0000000;970.0000000;981.5000000;5679
POLY;D;20160816;000000;977.0000000;1000.5000000;977.0000000;989.0000000;9780
POLY;D;20160817;000000;987.0000000;999.5000000;977.0000000;985.0000000;6437
POLY;D;20160818;000000;984.0000000;1007.5000000;980.0000000;1000.5000000;7697
POLY;D;20160819;000000;1005.0000000;1005.0000000;977.5000000;981.5000000;12098
POLY;D;20160822;000000;983.5000000;986.5000000;951.0000000;980.0000000;11771
POLY;D;20160823;000000;983.5000000;993.5000000;978.5000000;985.0000000;4646
POLY;D;20160824;000000;990.0000000;1004.0000000;967.5000000;986.5000000;16315
POLY;D;20160825;000000;984.5000000;984.5000000;944.5000000;964.0000000;24513
POLY;D;20160826;000000;958.5000000;963.0000000;947.5000000;948.5000000;6689
POLY;D;20160829;000000;948.5000000;948.5000000;804.5000000;927.5000000;10200
POLY;D;20160830;000000;933.5000000;959.5000000;932.5000000;946.5000000;24066
POLY;D;20160831;000000;945.5000000;952.0000000;904.0000000;914.0000000;22105
POLY;D;20160901;000000;925.0000000;925.0000000;885.0000000;917.5000000;15932
POLY;D;20160902;000000;917.5000000;933.0000000;912.0000000;917.5000000;11626
POLY;D;20160905;000000;917.5000000;928.5000000;907.5000000;911.0000000;7407
POLY;D;20160906;000000;912.0000000;925.0000000;906.5000000;918.5000000;10562
POLY;D;20160907;000000;926.5000000;938.0000000;915.5000000;923.5000000;5290
POLY;D;20160908;000000;926.0000000;926.0000000;890.0000000;897.0000000;13573
POLY;D;20160909;000000;897.0000000;897.0000000;867.0000000;872.0000000;11932
POLY;D;20160912;000000;866.5000000;879.5000000;846.5000000;868.5000000;17181
POLY;D;20160913;000000;874.0000000;881.5000000;832.0000000;838.5000000;43492
POLY;D;20160914;000000;840.0000000;876.0000000;838.5000000;862.0000000;35585
POLY;D;20160915;000000;866.5000000;875.5000000;852.0000000;862.0000000;24837
POLY;D;20160916;000000;865.0000000;874.5000000;834.5000000;859.5000000;32241
POLY;D;20160919;000000;867.0000000;894.0000000;862.0000000;876.5000000;21739
POLY;D;20160920;000000;873.5000000;884.5000000;864.5000000;875.0000000;26494
POLY;D;20160921;000000;877.0000000;879.5000000;866.5000000;874.5000000;15495
POLY;D;20160922;000000;874.0000000;929.5000000;866.5000000;884.0000000;35778
POLY;D;20160923;000000;880.5000000;880.5000000;802.0000000;811.0000000;319065
POLY;D;20160926;000000;813.5000000;818.0000000;781.5000000;801.0000000;101594
POLY;D;20160927;000000;805.5000000;807.5000000;792.0000000;798.5000000;30475
POLY;D;20160928;000000;800.5000000;809.5000000;792.0000000;807.0000000;38195
POLY;D;20160929;000000;803.5000000;808.0000000;793.0000000;799.5000000;23575
POLY;D;20160930;000000;800.0000000;806.5000000;790.0000000;795.0000000;68700
POLY;D;20161003;000000;789.0000000;790.0000000;776.0000000;781.5000000;40226
POLY;D;20161004;000000;785.0000000;785.0000000;740.0000000;747.0000000;66293
POLY;D;20161005;000000;747.0000000;747.0000000;696.0000000;702.5000000;168948
POLY;D;20161006;000000;703.0000000;703.0000000;674.0000000;682.0000000;99967
POLY;D;20161007;000000;676.0000000;682.0000000;658.5000000;660.0000000;141460
POLY;D;20161010;000000;664.0000000;674.0000000;658.5000000;662.0000000;103936
POLY;D;20161011;000000;663.0000000;664.5000000;652.0000000;654.0000000;44567
POLY;D;20161012;000000;658.0000000;659.5000000;644.0000000;650.0000000;72051
POLY;D;20161013;000000;656.0000000;672.0000000;648.0000000;664.5000000;120173
POLY;D;20161014;000000;665.0000000;668.0000000;650.5000000;656.0000000;44964
POLY;D;20161017;000000;656.0000000;659.0000000;647.0000000;654.5000000;27665
POLY;D;20161018;000000;657.5000000;684.0000000;657.5000000;682.5000000;162942
POLY;D;20161019;000000;682.0000000;692.0000000;675.0000000;679.5000000;49819
POLY;D;20161020;000000;679.5000000;685.0000000;672.5000000;683.0000000;28937
POLY;D;20161021;000000;682.0000000;683.5000000;667.5000000;675.0000000;142139
POLY;D;20161024;000000;680.5000000;685.5000000;667.0000000;677.0000000;38156
POLY;D;20161025;000000;674.5000000;681.5000000;663.5000000;675.0000000;67550
POLY;D;20161026;000000;679.0000000;680.5000000;668.0000000;669.5000000;19679
POLY;D;20161027;000000;671.0000000;690.5000000;670.5000000;675.5000000;57112
POLY;D;20161028;000000;676.5000000;688.0000000;672.5000000;681.5000000;26258
POLY;D;20161031;000000;680.0000000;691.0000000;674.5000000;687.0000000;52468
POLY;D;20161101;000000;691.0000000;733.5000000;691.0000000;733.5000000;118744
POLY;D;20161102;000000;729.5000000;749.0000000;726.0000000;747.0000000;166708
POLY;D;20161103;000000;746.5000000;749.0000000;725.5000000;732.0000000;64540
POLY;D;20161107;000000;729.0000000;729.0000000;710.0000000;713.0000000;51170
POLY;D;20161108;000000;715.0000000;724.0000000;710.5000000;721.5000000;29183
POLY;D;20161109;000000;729.0000000;764.0000000;715.0000000;738.0000000;244119
POLY;D;20161110;000000;767.5000000;767.5000000;717.5000000;722.0000000;135392
POLY;D;20161111;000000;722.0000000;728.0000000;697.0000000;697.0000000;158663
POLY;D;20161114;000000;690.5000000;725.0000000;660.0000000;662.5000000;240165
POLY;D;20161115;000000;668.5000000;677.5000000;633.0000000;635.5000000;204561
POLY;D;20161116;000000;640.5000000;653.5000000;613.0000000;645.0000000;121762
POLY;D;20161117;000000;642.0000000;669.0000000;631.0000000;635.5000000;138489
POLY;D;20161118;000000;631.5000000;637.0000000;607.0000000;609.0000000;116500
POLY;D;20161121;000000;610.5000000;629.0000000;603.0000000;622.0000000;112278
POLY;D;20161122;000000;627.5000000;636.0000000;604.0000000;608.5000000;120036
POLY;D;20161123;000000;611.0000000;623.0000000;597.5000000;601.0000000;137076
POLY;D;20161124;000000;599.5000000;606.5000000;589.5000000;603.0000000;98861
POLY;D;20161125;000000;605.0000000;610.0000000;593.5000000;603.0000000;109665
POLY;D;20161128;000000;601.5000000;622.0000000;601.5000000;617.5000000;98803
POLY;D;20161129;000000;615.5000000;628.0000000;614.0000000;623.0000000;93742
POLY;D;20161130;000000;621.5000000;626.5000000;604.0000000;608.5000000;92330
POLY;D;20161201;000000;606.5000000;613.0000000;593.0000000;595.0000000;171178
POLY;D;20161202;000000;598.5000000;611.5000000;595.0000000;609.0000000;110365
POLY;D;20161205;000000;609.0000000;616.0000000;586.0000000;589.5000000;237457
POLY;D;20161206;000000;595.0000000;609.0000000;586.0000000;599.0000000;127237
POLY;D;20161207;000000;601.0000000;611.0000000;587.5000000;605.5000000;235658
POLY;D;20161208;000000;606.5000000;628.0000000;602.0000000;624.0000000;261559
POLY;D;20161209;000000;626.5000000;638.5000000;616.0000000;624.5000000;224924
POLY;D;20161212;000000;616.0000000;626.5000000;572.0000000;587.0000000;654656
POLY;D;20161213;000000;586.5000000;598.0000000;573.5000000;582.0000000;261293
POLY;D;20161214;000000;583.5000000;632.0000000;580.0000000;632.0000000;487768
POLY;D;20161215;000000;621.5000000;621.5000000;585.0000000;600.5000000;478888
POLY;D;20161216;000000;603.0000000;610.0000000;591.5000000;600.0000000;209728
POLY;D;20161219;000000;602.5000000;606.0000000;580.0000000;597.5000000;288211
POLY;D;20161220;000000;597.5000000;604.0000000;587.0000000;589.5000000;100277
POLY;D;20161221;000000;595.5000000;599.0000000;586.0000000;590.5000000;89789
POLY;D;20161222;000000;590.5000000;605.0000000;586.0000000;599.0000000;143441
POLY;D;20161223;000000;600.0000000;607.5000000;596.0000000;604.5000000;177086
POLY;D;20161226;000000;602.0000000;609.0000000;597.5000000;598.0000000;26116
POLY;D;20161227;000000;603.0000000;610.5000000;597.0000000;608.5000000;100926
POLY;D;20161228;000000;609.0000000;613.0000000;601.5000000;608.5000000;111740
POLY;D;20161229;000000;613.0000000;638.5000000;610.0000000;637.0000000;258167
POLY;D;20161230;000000;640.0000000;650.0000000;633.0000000;638.5000000;124472
POLY;D;20170103;000000;639.0000000;649.5000000;636.0000000;643.5000000;79892
POLY;D;20170104;000000;645.0000000;667.5000000;640.0000000;662.5000000;137422
POLY;D;20170105;000000;668.5000000;697.0000000;648.5000000;661.5000000;209804
POLY;D;20170106;000000;658.5000000;665.5000000;644.0000000;654.0000000;69777
POLY;D;20170109;000000;654.0000000;663.0000000;646.5000000;662.0000000;73987
POLY;D;20170110;000000;665.5000000;673.5000000;665.0000000;669.5000000;146384
POLY;D;20170111;000000;673.5000000;685.0000000;665.5000000;668.0000000;178706
POLY;D;20170112;000000;681.5000000;695.0000000;669.5000000;677.5000000;157054
POLY;D;20170113;000000;677.5000000;677.5000000;660.5000000;668.0000000;67249
POLY;D;20170116;000000;668.0000000;678.5000000;664.0000000;670.5000000;43914
POLY;D;20170117;000000;674.5000000;692.5000000;673.0000000;688.5000000;191300
POLY;D;20170118;000000;689.5000000;692.5000000;673.0000000;689.5000000;103512
POLY;D;20170119;000000;686.0000000;691.5000000;678.0000000;680.5000000;101950
POLY;D;20170120;000000;686.0000000;686.5000000;675.0000000;682.0000000;133793
POLY;D;20170123;000000;683.0000000;698.0000000;683.0000000;692.5000000;82524
POLY;D;20170124;000000;694.0000000;709.0000000;686.0000000;708.0000000;128013
POLY;D;20170125;000000;701.0000000;707.0000000;696.0000000;699.0000000;109103
POLY;D;20170126;000000;702.5000000;704.5000000;662.0000000;667.0000000;302812
POLY;D;20170127;000000;669.5000000;669.5000000;655.0000000;667.0000000;140034
POLY;D;20170130;000000;668.0000000;677.0000000;662.0000000;674.5000000;93657
POLY;D;20170131;000000;677.5000000;693.0000000;671.5000000;692.0000000;155489
POLY;D;20170201;000000;692.0000000;716.5000000;686.0000000;707.0000000;206993
POLY;D;20170202;000000;713.5000000;719.5000000;700.0000000;702.0000000;125798
POLY;D;20170203;000000;707.0000000;707.0000000;685.5000000;693.0000000;69882
POLY;D;20170206;000000;700.0000000;705.0000000;690.0000000;696.5000000;41631
POLY;D;20170207;000000;699.5000000;711.5000000;698.0000000;709.0000000;65376
POLY;D;20170208;000000;714.0000000;735.5000000;712.0000000;728.0000000;171679
POLY;D;20170209;000000;726.0000000;729.5000000;714.0000000;716.5000000;85572
POLY;D;20170210;000000;715.5000000;722.5000000;704.0000000;722.0000000;84727
POLY;D;20170213;000000;724.5000000;731.0000000;707.0000000;710.0000000;44380
POLY;D;20170214;000000;716.0000000;721.0000000;697.5000000;698.0000000;53005
POLY;D;20170215;000000;698.0000000;702.0000000;679.0000000;696.5000000;61724
POLY;D;20170216;000000;699.0000000;699.5000000;681.5000000;696.0000000;47473
POLY;D;20170217;000000;698.0000000;717.0000000;691.0000000;715.0000000;215712
POLY;D;20170220;000000;714.0000000;717.5000000;703.0000000;716.0000000;46732
POLY;D;20170221;000000;713.5000000;717.5000000;700.5000000;704.5000000;104948
POLY;D;20170222;000000;705.0000000;716.0000000;696.0000000;709.5000000;73652
POLY;D;20170224;000000;720.5000000;733.0000000;718.5000000;731.0000000;89985
POLY;D;20170227;000000;721.0000000;724.0000000;705.0000000;708.0000000;83944
POLY;D;20170228;000000;708.5000000;709.5000000;637.5000000;691.0000000;133553
POLY;D;20170301;000000;685.0000000;688.5000000;674.0000000;679.0000000;71203
POLY;D;20170302;000000;681.0000000;694.0000000;675.0000000;675.5000000;49053
POLY;D;20170303;000000;672.0000000;672.5000000;653.0000000;661.0000000;63676
POLY;D;20170306;000000;663.0000000;674.0000000;651.0000000;652.0000000;79877
POLY;D;20170307;000000;655.0000000;658.5000000;636.5000000;643.0000000;84180
POLY;D;20170309;000000;643.5000000;664.5000000;637.5000000;661.0000000;82248
POLY;D;20170310;000000;663.5000000;667.5000000;641.0000000;661.5000000;32970
POLY;D;20170313;000000;665.0000000;677.0000000;656.5000000;662.5000000;43693
POLY;D;20170314;000000;664.5000000;680.5000000;646.0000000;675.0000000;61046
POLY;D;20170315;000000;670.0000000;690.0000000;670.0000000;687.0000000;61545
POLY;D;20170316;000000;691.5000000;726.5000000;683.0000000;720.0000000;218419
POLY;D;20170317;000000;720.5000000;723.5000000;701.0000000;720.0000000;55482
POLY;D;20170320;000000;720.0000000;720.0000000;710.5000000;714.0000000;24619
POLY;D;20170321;000000;714.0000000;725.0000000;710.0000000;723.0000000;87319
POLY;D;20170322;000000;720.0000000;752.0000000;715.0000000;750.0000000;194536
POLY;D;20170323;000000;749.0000000;753.5000000;729.0000000;739.0000000;57300
POLY;D;20170324;000000;737.5000000;747.0000000;729.0000000;738.5000000;27378
POLY;D;20170327;000000;746.0000000;758.0000000;740.5000000;742.5000000;77911
POLY;D;20170328;000000;746.5000000;753.5000000;735.5000000;747.0000000;33641
POLY;D;20170329;000000;740.5000000;747.0000000;691.0000000;695.0000000;154379
POLY;D;20170330;000000;698.0000000;708.5000000;692.5000000;704.0000000;58357
POLY;D;20170331;000000;700.0000000;705.0000000;688.0000000;698.5000000;44934
POLY;D;20170403;000000;697.0000000;710.5000000;691.5000000;709.5000000;32101
POLY;D;20170404;000000;709.5000000;718.5000000;708.5000000;716.0000000;38536
POLY;D;20170405;000000;714.0000000;725.0000000;710.0000000;713.0000000;47087
POLY;D;20170406;000000;712.5000000;732.5000000;710.5000000;726.0000000;70339
POLY;D;20170407;000000;736.5000000;753.5000000;735.5000000;745.0000000;137085
POLY;D;20170410;000000;743.5000000;749.0000000;730.5000000;743.0000000;64947
POLY;D;20170411;000000;744.0000000;770.0000000;735.5000000;767.5000000;98064
POLY;D;20170412;000000;758.0000000;776.5000000;755.0000000;758.0000000;93449
POLY;D;20170413;000000;762.0000000;777.0000000;761.0000000;770.0000000;112667
POLY;D;20170414;000000;762.0000000;800.0000000;760.5000000;798.5000000;105496
POLY;D;20170417;000000;797.5000000;819.5000000;764.0000000;800.0000000;73996
POLY;D;20170418;000000;799.5000000;802.5000000;762.0000000;767.0000000;84674
POLY;D;20170419;000000;765.0000000;768.0000000;751.0000000;758.0000000;51245
POLY;D;20170420;000000;754.5000000;759.5000000;736.5000000;753.0000000;93777
POLY;D;20170421;000000;753.0000000;763.0000000;737.5000000;740.0000000;59882
POLY;D;20170424;000000;732.0000000;739.0000000;721.0000000;723.0000000;80985
POLY;D;20170425;000000;724.0000000;748.0000000;707.5000000;725.0000000;81327
POLY;D;20170426;000000;735.0000000;750.5000000;726.0000000;749.5000000;133949
POLY;D;20170427;000000;751.0000000;762.5000000;743.5000000;751.0000000;82543
POLY;D;20170428;000000;752.5000000;765.0000000;748.5000000;754.0000000;78758
POLY;D;20170502;000000;747.0000000;756.0000000;739.0000000;740.0000000;94500
POLY;D;20170503;000000;742.5000000;749.5000000;722.5000000;730.5000000;59429
POLY;D;20170504;000000;722.5000000;730.0000000;710.5000000;728.5000000;67957
POLY;D;20170505;000000;729.0000000;747.0000000;727.0000000;744.0000000;84431
POLY;D;20170510;000000;741.0000000;752.5000000;733.0000000;747.5000000;56548
POLY;D;20170511;000000;746.5000000;762.0000000;729.5000000;755.5000000;53549
POLY;D;20170512;000000;755.5000000;761.0000000;747.0000000;758.0000000;70096
POLY;D;20170515;000000;762.0000000;769.0000000;747.5000000;750.5000000;63478
POLY;D;20170516;000000;759.5000000;767.5000000;747.0000000;755.0000000;130150
POLY;D;20170517;000000;757.0000000;785.0000000;757.0000000;775.0000000;204262
POLY;D;20170518;000000;779.5000000;800.0000000;779.5000000;786.5000000;190605
POLY;D;20170519;000000;786.5000000;798.5000000;772.0000000;778.0000000;64360
POLY;D;20170522;000000;786.5000000;786.5000000;772.0000000;780.0000000;39409
POLY;D;20170523;000000;781.5000000;781.5000000;752.5000000;753.5000000;46066
POLY;D;20170524;000000;752.0000000;770.0000000;746.0000000;754.5000000;31541
POLY;D;20170525;000000;753.0000000;758.5000000;739.5000000;748.0000000;34996
POLY;D;20170526;000000;745.5000000;767.5000000;742.5000000;751.0000000;32677
POLY;D;20170529;000000;753.0000000;769.5000000;750.5000000;761.5000000;41860
POLY;D;20170530;000000;765.5000000;767.0000000;724.0000000;731.0000000;95427
POLY;D;20170531;000000;732.5000000;742.5000000;725.5000000;741.5000000;58037
POLY;D;20170601;000000;742.0000000;749.5000000;715.0000000;718.0000000;55519
POLY;D;20170602;000000;718.0000000;731.0000000;705.0000000;728.5000000;53263
POLY;D;20170605;000000;731.0000000;733.0000000;716.5000000;719.5000000;44253
POLY;D;20170606;000000;722.5000000;745.0000000;720.5000000;743.5000000;55533
POLY;D;20170607;000000;746.0000000;753.0000000;734.0000000;739.0000000;59141
POLY;D;20170608;000000;744.5000000;747.0000000;718.5000000;728.5000000;36252
POLY;D;20170609;000000;719.0000000;725.0000000;707.0000000;717.0000000;33870
POLY;D;20170613;000000;724.0000000;724.5000000;694.5000000;697.5000000;117944
POLY;D;20170614;000000;700.0000000;720.0000000;700.0000000;703.0000000;117052
POLY;D;20170615;000000;701.5000000;706.5000000;666.5000000;681.0000000;344365
POLY;D;20170616;000000;679.5000000;705.0000000;678.0000000;688.0000000;55380
POLY;D;20170619;000000;685.5000000;685.5000000;662.0000000;671.5000000;42080
POLY;D;20170620;000000;675.5000000;686.5000000;675.5000000;682.5000000;35803
POLY;D;20170621;000000;680.0000000;684.5000000;674.5000000;678.0000000;27882
POLY;D;20170622;000000;678.0000000;698.0000000;670.5000000;684.5000000;51350
POLY;D;20170623;000000;681.5000000;710.0000000;681.0000000;705.0000000;98955
POLY;D;20170626;000000;706.0000000;709.0000000;678.0000000;685.0000000;43943
POLY;D;20170627;000000;684.0000000;684.0000000;674.0000000;676.0000000;53208
POLY;D;20170628;000000;676.5000000;686.5000000;661.0000000;679.0000000;81810
POLY;D;20170629;000000;681.5000000;688.0000000;661.0000000;666.0000000;102673
POLY;D;20170630;000000;666.5000000;671.0000000;653.5000000;667.0000000;59969
POLY;D;20170703;000000;661.5000000;677.0000000;659.0000000;667.0000000;63796
POLY;D;20170704;000000;665.5000000;673.5000000;660.0000000;667.5000000;60900
POLY;D;20170705;000000;668.0000000;686.0000000;666.0000000;680.0000000;53037
POLY;D;20170706;000000;684.0000000;691.5000000;672.0000000;674.0000000;62546
POLY;D;20170707;000000;674.5000000;678.0000000;663.5000000;668.5000000;58092
POLY;D;20170710;000000;664.0000000;674.0000000;652.0000000;673.5000000;67351
POLY;D;20170711;000000;673.5000000;681.0000000;672.0000000;680.0000000;41601
POLY;D;20170712;000000;682.0000000;684.0000000;672.5000000;673.0000000;36859
POLY;D;20170713;000000;674.0000000;699.0000000;673.5000000;682.5000000;77843
POLY;D;20170714;000000;683.5000000;697.5000000;675.0000000;691.5000000;51731
POLY;D;20170717;000000;695.0000000;707.5000000;691.5000000;703.0000000;113885
POLY;D;20170718;000000;706.0000000;710.5000000;699.0000000;710.0000000;78807
POLY;D;20170719;000000;706.0000000;710.0000000;690.5000000;693.0000000;101097
POLY;D;20170720;000000;691.0000000;699.0000000;680.5000000;695.5000000;86811
POLY;D;20170721;000000;693.0000000;697.0000000;689.5000000;691.5000000;58931
POLY;D;20170724;000000;693.5000000;697.0000000;689.5000000;691.5000000;77904
POLY;D;20170725;000000;694.5000000;714.5000000;688.5000000;708.5000000;196060
POLY;D;20170726;000000;706.5000000;716.5000000;703.5000000;710.0000000;127911
POLY;D;20170727;000000;714.0000000;730.0000000;712.5000000;716.5000000;111843
POLY;D;20170728;000000;716.5000000;716.5000000;699.0000000;708.5000000;94388
POLY;D;20170731;000000;713.0000000;732.0000000;709.0000000;732.0000000;172310
POLY;D;20170801;000000;732.9000000;738.4000000;725.0000000;725.0000000;66763
POLY;D;20170802;000000;725.1000000;736.0000000;725.0000000;729.9000000;68694
POLY;D;20170803;000000;725.4000000;738.7000000;725.4000000;736.8000000;72435
POLY;D;20170804;000000;731.1000000;738.5000000;700.0000000;704.0000000;151174
POLY;D;20170807;000000;707.9000000;710.6000000;694.4000000;708.0000000;163079
POLY;D;20170808;000000;709.7000000;714.4000000;698.5000000;704.2000000;59002
POLY;D;20170809;000000;710.0000000;733.4000000;705.3000000;731.8000000;139641
POLY;D;20170810;000000;734.0000000;742.4000000;726.0000000;734.0000000;88595
POLY;D;20170811;000000;740.3000000;740.6000000;726.6000000;737.0000000;84578
POLY;D;20170814;000000;736.1000000;736.1000000;722.3000000;725.2000000;99065
POLY;D;20170815;000000;722.0000000;727.6000000;699.7000000;704.1000000;172740
POLY;D;20170816;000000;704.5000000;707.9000000;692.4000000;698.3000000;157139
POLY;D;20170817;000000;702.1000000;724.2000000;701.1000000;713.7000000;165353
POLY;D;20170818;000000;718.6000000;726.8000000;703.9000000;708.8000000;139374
POLY;D;20170821;000000;710.2000000;714.0000000;706.2000000;710.6000000;43672
POLY;D;20170822;000000;709.4000000;714.0000000;698.1000000;701.5000000;78854
POLY;D;20170823;000000;705.2000000;719.4000000;694.9000000;712.1000000;122971
