<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
AFKS;D;20120906;000000;27.1350000;27.5000000;26.9000000;27.4400000;1634500
AFKS;D;20120907;000000;27.7480000;28.0300000;27.4650000;27.9950000;1492100
AFKS;D;20120910;000000;27.7160000;28.0000000;27.6160000;27.9800000;741400
AFKS;D;20120911;000000;27.9090000;27.9450000;27.7150000;27.8480000;660900
AFKS;D;20120912;000000;27.8000000;27.9490000;27.4010000;27.7840000;1465400
AFKS;D;20120913;000000;27.9000000;28.0000000;27.7400000;27.8990000;1126000
AFKS;D;20120914;000000;28.4090000;28.4690000;26.9450000;27.0750000;4225300
AFKS;D;20120917;000000;26.9990000;27.3300000;26.2350000;26.3510000;2797900
AFKS;D;20120918;000000;26.3510000;26.6300000;26.1510000;26.3660000;1947000
AFKS;D;20120919;000000;26.4790000;26.8840000;26.2500000;26.3460000;1743700
AFKS;D;20120920;000000;26.4830000;26.6910000;26.4000000;26.5970000;1092300
AFKS;D;20120921;000000;26.8440000;26.8800000;26.2060000;26.3990000;3474600
AFKS;D;20120924;000000;26.3970000;26.7300000;25.7500000;26.3960000;1376300
AFKS;D;20120925;000000;26.6410000;26.6410000;25.8760000;26.0640000;752600
AFKS;D;20120926;000000;25.8750000;26.2000000;25.1000000;25.4790000;1569900
AFKS;D;20120927;000000;25.3030000;25.5300000;25.0000000;25.2000000;1274700
AFKS;D;20120928;000000;25.3600000;25.5800000;24.2120000;24.3500000;2496200
AFKS;D;20121001;000000;24.3700000;24.9880000;24.3700000;24.9000000;1371100
AFKS;D;20121002;000000;24.6510000;24.9000000;24.3540000;24.3650000;1690000
AFKS;D;20121003;000000;24.4750000;24.8900000;24.1500000;24.5510000;933800
AFKS;D;20121004;000000;24.6240000;25.0870000;24.5000000;24.8600000;898600
AFKS;D;20121005;000000;24.9830000;25.2990000;24.9800000;25.0630000;1132600
AFKS;D;20121008;000000;24.9870000;25.1270000;24.6500000;24.8000000;929600
AFKS;D;20121009;000000;24.7120000;24.9850000;24.1000000;24.2490000;1612500
AFKS;D;20121010;000000;24.1500000;24.2500000;23.9000000;23.9720000;1810300
AFKS;D;20121011;000000;23.8000000;24.2200000;23.5570000;23.9550000;4281800
AFKS;D;20121012;000000;23.9990000;24.0000000;23.3700000;23.6000000;2319800
AFKS;D;20121015;000000;23.4210000;24.1370000;23.4140000;24.0000000;1749600
AFKS;D;20121016;000000;24.0020000;24.2240000;23.8500000;24.1000000;926800
AFKS;D;20121017;000000;24.3000000;24.3400000;23.9000000;24.1900000;1006500
AFKS;D;20121018;000000;24.1610000;24.6590000;24.0790000;24.3100000;865300
AFKS;D;20121019;000000;24.0600000;25.4260000;23.7120000;25.1770000;3848800
AFKS;D;20121022;000000;25.2000000;25.4000000;24.5230000;25.2660000;1477300
AFKS;D;20121023;000000;25.2730000;25.3020000;24.7110000;24.9940000;1072300
AFKS;D;20121024;000000;24.8660000;25.2700000;24.2880000;24.6770000;494800
AFKS;D;20121025;000000;24.6970000;24.6970000;24.1500000;24.1500000;1066700
AFKS;D;20121026;000000;23.8240000;23.9990000;22.9000000;22.9990000;1347900
AFKS;D;20121029;000000;23.0710000;23.4500000;23.0000000;23.3000000;523000
AFKS;D;20121030;000000;23.2530000;23.8700000;23.1060000;23.2100000;2155400
AFKS;D;20121031;000000;23.2510000;23.7500000;23.2510000;23.4020000;2684400
AFKS;D;20121101;000000;23.4000000;23.7940000;23.1000000;23.2000000;2477600
AFKS;D;20121102;000000;23.2990000;23.3770000;23.1000000;23.1220000;347000
AFKS;D;20121106;000000;23.1530000;23.2900000;22.8900000;22.8900000;2563300
AFKS;D;20121107;000000;22.9990000;23.0980000;22.0500000;22.0880000;1724900
AFKS;D;20121108;000000;21.9980000;22.2010000;21.6860000;21.9990000;5744300
AFKS;D;20121109;000000;21.9830000;22.2390000;21.7610000;22.0060000;1232500
AFKS;D;20121112;000000;21.9520000;22.1900000;21.8230000;22.0500000;2159300
AFKS;D;20121113;000000;22.0870000;22.4500000;21.4520000;22.0700000;1631900
AFKS;D;20121114;000000;22.1500000;22.5110000;21.8700000;22.0820000;663900
AFKS;D;20121115;000000;21.9990000;22.5500000;21.7280000;22.5350000;1720900
AFKS;D;20121116;000000;22.5000000;22.6430000;22.2040000;22.5300000;779000
AFKS;D;20121119;000000;22.6890000;23.0730000;22.2610000;23.0500000;1093600
AFKS;D;20121120;000000;22.8580000;23.2890000;22.7030000;23.2890000;625900
AFKS;D;20121121;000000;23.2490000;23.9940000;22.8030000;23.9000000;2342300
AFKS;D;20121122;000000;23.8730000;23.9500000;23.6100000;23.9490000;289700
AFKS;D;20121123;000000;23.9470000;25.0000000;23.9110000;24.2500000;3781700
AFKS;D;20121126;000000;24.3900000;24.4920000;23.8000000;23.8010000;1458100
AFKS;D;20121127;000000;23.9000000;24.0990000;23.6990000;23.9500000;922100
AFKS;D;20121128;000000;23.9010000;24.1500000;23.6100000;23.9000000;1078000
AFKS;D;20121129;000000;24.0820000;25.4830000;24.0200000;24.5000000;1234800
AFKS;D;20121130;000000;24.5010000;24.9000000;24.0360000;24.6900000;1284000
AFKS;D;20121203;000000;24.9370000;24.9370000;24.3140000;24.9000000;1884700
AFKS;D;20121204;000000;24.6840000;25.4860000;24.3610000;24.9390000;2984900
AFKS;D;20121205;000000;25.1000000;25.3500000;24.6750000;25.3000000;1507100
AFKS;D;20121206;000000;25.3270000;25.3550000;24.8120000;24.8120000;359300
AFKS;D;20121207;000000;25.0360000;25.1870000;24.4200000;25.1800000;1014100
AFKS;D;20121210;000000;25.1850000;25.4000000;24.8160000;25.1300000;1260900
AFKS;D;20121211;000000;25.3000000;25.5950000;24.8100000;25.5900000;1149200
AFKS;D;20121212;000000;25.5980000;25.9000000;24.8120000;25.5010000;1626700
AFKS;D;20121213;000000;25.1780000;25.5780000;24.8220000;24.9300000;496000
AFKS;D;20121214;000000;24.8410000;25.1790000;24.7400000;24.7990000;986000
AFKS;D;20121217;000000;24.7990000;24.8500000;24.1030000;24.8500000;1579700
AFKS;D;20121218;000000;25.0000000;25.0000000;24.3200000;24.5250000;1457200
AFKS;D;20121219;000000;24.5260000;24.5320000;24.2110000;24.3000000;730400
AFKS;D;20121220;000000;24.4290000;24.4500000;24.0000000;24.0200000;3440400
AFKS;D;20121221;000000;23.7000000;24.5600000;23.6100000;24.4000000;1867100
AFKS;D;20121224;000000;24.5940000;24.5940000;24.3500000;24.4000000;260000
AFKS;D;20121225;000000;24.4020000;24.6450000;24.2010000;24.5100000;283300
AFKS;D;20121226;000000;24.4310000;24.8400000;24.4010000;24.7000000;122300
AFKS;D;20121227;000000;24.6870000;25.4280000;24.5770000;25.3000000;1411800
AFKS;D;20121228;000000;25.2000000;25.6780000;25.0840000;25.4900000;4637100
AFKS;D;20130108;000000;25.6230000;26.3000000;25.4040000;26.0000000;927500
AFKS;D;20130109;000000;25.9250000;26.0990000;25.6550000;25.8800000;820200
AFKS;D;20130110;000000;25.7870000;25.9950000;25.1660000;25.3690000;1314300
AFKS;D;20130111;000000;25.3710000;25.3800000;24.8200000;24.8200000;1520100
AFKS;D;20130114;000000;24.9210000;25.2890000;24.6500000;24.7000000;1148100
AFKS;D;20130115;000000;24.7140000;24.8800000;24.6500000;24.8400000;497400
AFKS;D;20130116;000000;24.8880000;24.9200000;24.6010000;24.9150000;469200
AFKS;D;20130117;000000;24.9000000;25.1150000;24.7000000;25.0200000;691200
AFKS;D;20130118;000000;25.1580000;25.8500000;25.1200000;25.7050000;2483100
AFKS;D;20130121;000000;25.6710000;25.8010000;25.6000000;25.6650000;1238300
AFKS;D;20130122;000000;25.6050000;25.7980000;25.2620000;25.4000000;638200
AFKS;D;20130123;000000;25.3650000;25.7000000;25.3050000;25.5220000;495700
AFKS;D;20130124;000000;25.4990000;25.6180000;25.0690000;25.3980000;615600
AFKS;D;20130125;000000;25.3220000;25.8000000;25.1400000;25.6010000;1110800
AFKS;D;20130128;000000;25.6010000;26.0000000;25.2600000;26.0000000;975100
AFKS;D;20130129;000000;25.9900000;26.4200000;25.7900000;26.4200000;1594300
AFKS;D;20130130;000000;26.4660000;26.6520000;25.6620000;25.9600000;1561400
AFKS;D;20130131;000000;25.8510000;26.4850000;25.5550000;26.4850000;4815100
AFKS;D;20130201;000000;26.4510000;26.8700000;26.3060000;26.5030000;819000
AFKS;D;20130204;000000;26.4600000;26.6800000;26.3500000;26.4200000;869700
AFKS;D;20130205;000000;26.3960000;26.5970000;26.1000000;26.3000000;632800
AFKS;D;20130206;000000;26.4000000;26.4090000;25.6000000;26.0270000;1897100
AFKS;D;20130207;000000;25.9830000;26.2030000;25.7140000;26.0010000;1111800
AFKS;D;20130208;000000;25.9920000;26.2910000;25.8000000;26.1580000;1200700
AFKS;D;20130211;000000;26.1580000;26.4310000;26.1000000;26.4000000;235700
AFKS;D;20130212;000000;26.3370000;26.8810000;26.2800000;26.7000000;1088900
AFKS;D;20130213;000000;26.8900000;27.1650000;26.4230000;27.1000000;6160000
AFKS;D;20130214;000000;27.1010000;27.1010000;26.7210000;26.8700000;634600
AFKS;D;20130215;000000;26.8190000;26.8190000;26.5500000;26.7000000;646500
AFKS;D;20130218;000000;26.5260000;26.5260000;26.0000000;26.1500000;1404400
AFKS;D;20130219;000000;26.1310000;26.1970000;25.6120000;26.0000000;2038300
AFKS;D;20130220;000000;26.0300000;26.0300000;25.6800000;25.8000000;1283600
AFKS;D;20130221;000000;25.0260000;25.5420000;24.8200000;25.1010000;3128800
AFKS;D;20130222;000000;25.2030000;25.8800000;25.0230000;25.7530000;1595000
AFKS;D;20130225;000000;25.7530000;25.8000000;25.1610000;25.6200000;591900
AFKS;D;20130226;000000;25.4900000;26.1000000;25.0150000;26.0900000;1754100
AFKS;D;20130227;000000;26.1260000;26.4000000;25.8460000;26.1510000;768500
AFKS;D;20130228;000000;26.0770000;26.6780000;26.0700000;26.6780000;309500
AFKS;D;20130301;000000;26.5220000;26.7500000;26.1000000;26.3000000;2943500
AFKS;D;20130304;000000;26.3990000;26.7000000;26.1330000;26.2990000;1478800
AFKS;D;20130305;000000;26.4720000;26.5250000;25.8520000;26.3810000;1231300
AFKS;D;20130306;000000;26.3810000;26.7400000;26.3800000;26.6100000;791700
AFKS;D;20130307;000000;26.7500000;26.8500000;26.2130000;26.8500000;1007100
AFKS;D;20130311;000000;26.9000000;27.0000000;26.7280000;26.8520000;685000
AFKS;D;20130312;000000;26.9010000;27.0450000;26.6990000;26.8300000;1699600
AFKS;D;20130313;000000;26.8140000;27.1000000;26.5490000;26.8010000;2628300
AFKS;D;20130314;000000;26.6640000;27.3500000;26.5200000;27.0370000;1091800
AFKS;D;20130315;000000;27.0590000;27.2000000;26.8850000;27.0000000;1936000
AFKS;D;20130318;000000;26.8560000;26.9960000;25.8010000;26.7620000;1740300
AFKS;D;20130319;000000;26.6070000;26.9000000;26.2120000;26.7510000;923500
AFKS;D;20130320;000000;26.5960000;27.0620000;26.2010000;26.4900000;1963400
AFKS;D;20130321;000000;26.5490000;26.6930000;26.0160000;26.2000000;673000
AFKS;D;20130322;000000;26.1000000;26.6000000;25.8470000;26.2970000;299000
AFKS;D;20130325;000000;26.2970000;26.2970000;25.5280000;26.1000000;465400
AFKS;D;20130326;000000;26.1940000;26.4390000;25.5300000;25.8130000;2696600
AFKS;D;20130327;000000;25.9000000;26.2490000;25.1110000;25.7000000;790700
AFKS;D;20130328;000000;25.5660000;25.7950000;25.1210000;25.3000000;673500
AFKS;D;20130329;000000;25.6940000;25.6950000;25.2600000;25.6000000;152300
AFKS;D;20130401;000000;25.4700000;26.1330000;25.4000000;25.7200000;190200
AFKS;D;20130402;000000;25.6060000;26.4500000;25.5160000;26.4500000;183000
AFKS;D;20130403;000000;26.2740000;26.8000000;26.2740000;26.3420000;1085400
AFKS;D;20130404;000000;26.3410000;26.7010000;25.7000000;25.7000000;3354900
AFKS;D;20130405;000000;25.9990000;26.0000000;25.4000000;25.7830000;1366100
AFKS;D;20130408;000000;25.8540000;26.1500000;25.1000000;26.0000000;541100
AFKS;D;20130409;000000;25.7770000;26.1550000;25.3200000;26.0000000;1740900
AFKS;D;20130410;000000;25.8110000;26.6850000;25.6720000;26.0130000;1337600
AFKS;D;20130411;000000;26.0010000;26.0990000;25.5550000;25.8320000;295200
AFKS;D;20130412;000000;25.6990000;26.3000000;25.5020000;25.8000000;596000
AFKS;D;20130415;000000;25.8070000;26.7200000;25.2140000;25.2140000;569500
AFKS;D;20130416;000000;25.2260000;25.8000000;24.9100000;24.9230000;1504900
AFKS;D;20130417;000000;25.1880000;25.1880000;24.3500000;24.6500000;563500
AFKS;D;20130418;000000;24.7140000;25.2850000;24.7140000;24.9670000;291100
AFKS;D;20130419;000000;25.0940000;25.0940000;24.8170000;25.0000000;619000
AFKS;D;20130422;000000;24.8940000;25.6900000;24.8600000;24.9910000;244400
AFKS;D;20130423;000000;25.2240000;25.2500000;23.0100000;25.0500000;269700
AFKS;D;20130424;000000;25.4890000;25.7970000;24.9970000;25.5000000;2264200
AFKS;D;20130425;000000;25.5010000;25.9870000;25.3790000;25.9280000;2083300
AFKS;D;20130426;000000;25.7400000;26.1380000;25.5010000;26.1000000;626800
AFKS;D;20130429;000000;25.9790000;25.9790000;25.2610000;25.4820000;97900
AFKS;D;20130430;000000;25.4950000;26.4990000;25.3500000;26.4990000;1877600
AFKS;D;20130502;000000;26.4000000;26.6900000;26.0010000;26.6410000;332900
AFKS;D;20130503;000000;26.6930000;26.7150000;26.5020000;26.5200000;370000
AFKS;D;20130506;000000;26.6950000;27.5200000;26.4240000;27.3450000;646100
AFKS;D;20130507;000000;27.2270000;27.4650000;26.6100000;27.1930000;1729300
AFKS;D;20130508;000000;27.0060000;27.4050000;27.0010000;27.0080000;1698100
AFKS;D;20130510;000000;26.9030000;27.8800000;26.5660000;27.6000000;557200
AFKS;D;20130513;000000;27.4460000;27.7020000;26.9670000;27.5000000;2604700
AFKS;D;20130514;000000;27.6450000;28.0000000;27.1510000;27.3990000;1362400
AFKS;D;20130515;000000;27.2360000;27.4860000;26.7460000;27.0000000;1681800
AFKS;D;20130516;000000;26.8010000;27.0010000;26.5300000;26.6300000;972300
AFKS;D;20130517;000000;26.6670000;27.0000000;26.2130000;27.0000000;393800
AFKS;D;20130520;000000;27.0000000;27.0890000;26.5220000;26.8990000;458700
AFKS;D;20130521;000000;26.3400000;27.4000000;26.1110000;27.2500000;929000
AFKS;D;20130522;000000;27.0760000;27.5500000;26.9540000;27.5000000;1937400
AFKS;D;20130523;000000;27.2270000;27.6000000;26.5000000;27.0110000;1843900
AFKS;D;20130524;000000;27.2750000;27.4970000;26.7070000;27.1000000;675400
AFKS;D;20130527;000000;26.9150000;27.3450000;26.7660000;26.9000000;238600
AFKS;D;20130528;000000;26.6310000;27.3900000;26.6310000;27.3900000;1535400
AFKS;D;20130529;000000;27.0990000;27.3900000;26.6550000;26.8010000;1896100
AFKS;D;20130530;000000;26.7990000;27.0130000;26.4160000;26.9520000;8268600
AFKS;D;20130531;000000;26.9550000;27.0550000;26.3600000;26.8000000;7403000
AFKS;D;20130603;000000;26.6260000;27.0150000;26.6260000;26.8000000;2970000
AFKS;D;20130604;000000;26.8990000;27.2990000;26.6710000;27.0010000;1360100
AFKS;D;20130605;000000;27.0000000;27.2980000;26.8950000;27.1000000;998300
AFKS;D;20130606;000000;27.0000000;27.2850000;26.8760000;27.0500000;3502200
AFKS;D;20130607;000000;27.0980000;27.3890000;27.0010000;27.3000000;2102200
AFKS;D;20130610;000000;27.3480000;27.3500000;27.1100000;27.2000000;2140900
AFKS;D;20130611;000000;27.1860000;27.3000000;26.6000000;27.2000000;921900
AFKS;D;20130613;000000;26.9070000;26.9490000;26.3100000;26.4010000;1507000
AFKS;D;20130614;000000;26.4000000;26.8620000;25.8540000;26.2890000;2694800
AFKS;D;20130617;000000;26.1740000;27.0150000;25.9000000;26.4110000;2784700
AFKS;D;20130618;000000;26.5360000;27.6990000;26.2500000;27.4990000;1549100
AFKS;D;20130619;000000;27.3000000;27.5790000;26.6530000;27.2000000;1971700
AFKS;D;20130620;000000;26.9670000;27.3000000;26.0030000;26.0030000;3141100
AFKS;D;20130621;000000;25.9090000;27.6600000;25.9080000;27.0380000;2103700
AFKS;D;20130624;000000;26.9000000;27.5000000;26.6980000;27.1030000;1149700
AFKS;D;20130625;000000;27.1980000;29.7590000;27.0070000;27.0070000;3409000
AFKS;D;20130626;000000;27.3490000;28.7000000;27.3450000;28.6000000;4326900
AFKS;D;20130627;000000;28.6480000;28.7980000;28.1000000;28.7000000;782100
AFKS;D;20130628;000000;28.3620000;29.5000000;28.0000000;28.1590000;2606900
AFKS;D;20130701;000000;28.1000000;28.4000000;27.6210000;27.9980000;794100
AFKS;D;20130702;000000;27.9990000;28.0000000;27.5370000;27.7600000;1028600
AFKS;D;20130703;000000;27.7600000;29.2000000;27.7600000;28.5000000;1317200
AFKS;D;20130704;000000;28.5890000;28.8200000;28.5070000;28.6000000;1045200
AFKS;D;20130705;000000;28.5070000;29.0000000;28.1510000;28.4420000;769600
AFKS;D;20130708;000000;28.7260000;28.9990000;28.4500000;28.7500000;159100
AFKS;D;20130709;000000;29.0000000;29.0990000;28.3170000;28.7000000;2830600
AFKS;D;20130710;000000;28.6130000;29.0000000;28.3000000;28.6700000;1551500
AFKS;D;20130711;000000;28.8300000;29.0190000;28.3010000;28.5890000;2023700
AFKS;D;20130712;000000;28.4000000;28.8000000;28.3000000;28.8000000;964800
AFKS;D;20130715;000000;28.8000000;29.4000000;28.2800000;28.9500000;2177100
AFKS;D;20130716;000000;28.9470000;28.9990000;27.6990000;28.5010000;2827400
AFKS;D;20130717;000000;28.2000000;28.4990000;27.6000000;28.1600000;1260300
AFKS;D;20130718;000000;28.4970000;28.4970000;27.4400000;27.5000000;673400
AFKS;D;20130719;000000;27.4270000;27.9890000;27.3100000;27.6010000;344900
AFKS;D;20130722;000000;27.6230000;28.4500000;27.1990000;28.4010000;746200
AFKS;D;20130723;000000;28.4000000;28.4850000;27.7990000;27.9140000;3278400
AFKS;D;20130724;000000;27.9720000;28.5980000;27.6120000;28.3000000;3345800
AFKS;D;20130725;000000;28.2000000;28.9490000;28.1000000;28.7670000;3266400
AFKS;D;20130726;000000;28.9270000;28.9990000;28.3390000;28.6980000;4021700
AFKS;D;20130729;000000;28.6000000;29.0000000;28.1470000;28.6020000;2477100
AFKS;D;20130730;000000;28.7270000;29.0000000;28.0480000;28.6300000;4233600
AFKS;D;20130731;000000;28.6000000;29.9900000;28.3460000;29.7990000;4655300
AFKS;D;20130801;000000;29.9990000;30.5400000;29.5100000;30.1000000;6890200
AFKS;D;20130802;000000;30.1000000;30.5050000;29.5510000;30.3500000;1515900
AFKS;D;20130805;000000;30.2960000;30.7460000;30.0100000;30.3500000;574400
AFKS;D;20130806;000000;30.2700000;30.8990000;30.2500000;30.4300000;2066500
AFKS;D;20130807;000000;30.6390000;30.8000000;29.5680000;30.6000000;1151500
AFKS;D;20130808;000000;30.8570000;31.2180000;30.2670000;30.6750000;407500
AFKS;D;20130809;000000;30.6000000;31.1570000;30.6000000;30.8500000;522000
AFKS;D;20130812;000000;30.9900000;31.3110000;30.7500000;31.2680000;922700
AFKS;D;20130813;000000;31.4800000;32.3300000;31.3290000;31.7280000;2896000
AFKS;D;20130814;000000;31.5680000;32.4000000;31.2500000;31.6000000;1601800
AFKS;D;20130815;000000;31.5510000;31.6970000;30.5100000;30.8190000;1317600
AFKS;D;20130816;000000;30.9400000;30.9400000;30.2150000;30.3100000;1261200
AFKS;D;20130819;000000;30.3100000;30.3100000;29.3970000;30.1000000;1239800
AFKS;D;20130820;000000;29.7110000;30.7900000;29.2230000;30.4600000;1671300
AFKS;D;20130821;000000;30.4780000;31.1970000;30.2510000;30.4000000;1421200
AFKS;D;20130822;000000;30.1800000;30.8960000;29.6620000;30.8900000;848100
AFKS;D;20130823;000000;30.5210000;30.9000000;30.3120000;30.8910000;604900
AFKS;D;20130826;000000;30.8900000;31.1800000;30.3800000;30.5300000;244100
AFKS;D;20130827;000000;30.6450000;30.9550000;30.4000000;30.5380000;1762100
AFKS;D;20130828;000000;30.4990000;30.5990000;29.7500000;30.2620000;2939500
AFKS;D;20130829;000000;30.1130000;30.2610000;30.0130000;30.2610000;933200
AFKS;D;20130830;000000;30.2500000;30.7000000;29.7350000;30.2880000;1570200
AFKS;D;20130902;000000;30.4150000;30.4990000;30.1560000;30.1900000;409000
AFKS;D;20130903;000000;30.3790000;30.8540000;29.9000000;29.9190000;960700
AFKS;D;20130904;000000;29.9110000;30.7770000;29.6520000;30.5500000;2892600
AFKS;D;20130905;000000;30.7810000;31.1500000;30.6000000;31.0920000;870700
AFKS;D;20130906;000000;31.2000000;31.7970000;30.9030000;31.0000000;867900
AFKS;D;20130909;000000;31.0990000;32.2000000;31.0020000;31.7670000;1239800
AFKS;D;20130910;000000;32.1090000;32.9800000;31.5110000;31.9440000;1629700
AFKS;D;20130911;000000;31.9770000;32.7790000;31.3460000;31.6810000;1989500
AFKS;D;20130912;000000;31.6790000;32.3390000;31.0560000;32.3390000;1690900
AFKS;D;20130913;000000;32.4960000;32.6950000;31.4010000;31.6000000;1056000
AFKS;D;20130916;000000;31.7980000;32.1900000;31.4110000;32.1900000;4411500
AFKS;D;20130917;000000;32.0830000;32.2190000;31.7330000;31.9990000;352800
AFKS;D;20130918;000000;31.7610000;32.1440000;31.4150000;31.4200000;1507000
AFKS;D;20130919;000000;32.0100000;32.9470000;31.8270000;32.4470000;4503600
AFKS;D;20130920;000000;32.3000000;32.9480000;32.3000000;32.6960000;2840000
AFKS;D;20130923;000000;32.7970000;32.8250000;31.9810000;32.4960000;2505300
AFKS;D;20130924;000000;32.5950000;32.9500000;32.4270000;32.8990000;7392500
AFKS;D;20130925;000000;32.9390000;33.9320000;32.7020000;33.7500000;4842400
AFKS;D;20130926;000000;33.8970000;34.4450000;33.6000000;33.8900000;1682000
AFKS;D;20130927;000000;34.1970000;34.3320000;33.5400000;33.9500000;2396900
AFKS;D;20130930;000000;33.8400000;34.5970000;33.8400000;34.1800000;2104000
AFKS;D;20131001;000000;34.5220000;34.5220000;33.7900000;34.1570000;4700900
AFKS;D;20131002;000000;34.1200000;34.5000000;33.8350000;34.2020000;2375400
AFKS;D;20131003;000000;34.2850000;35.1000000;34.2850000;34.7700000;3679500
AFKS;D;20131004;000000;34.5840000;35.6000000;34.4350000;35.4660000;3373500
AFKS;D;20131007;000000;35.0940000;36.0000000;35.0940000;35.7340000;1621300
AFKS;D;20131008;000000;35.6900000;35.9910000;35.1500000;35.2810000;3297400
AFKS;D;20131009;000000;35.4990000;35.5000000;34.7100000;35.3350000;1806600
AFKS;D;20131010;000000;35.0330000;35.9500000;35.0330000;35.3000000;1487900
AFKS;D;20131011;000000;35.7870000;35.9220000;35.2290000;35.5000000;1683000
AFKS;D;20131014;000000;35.5000000;35.6990000;35.1600000;35.5000000;802800
AFKS;D;20131015;000000;35.1850000;36.4880000;35.1850000;36.4880000;4099600
AFKS;D;20131016;000000;36.2400000;36.4000000;36.1100000;36.4000000;2461700
AFKS;D;20131017;000000;36.1610000;36.5950000;31.0150000;35.2990000;4179100
AFKS;D;20131018;000000;35.5000000;36.1700000;34.8130000;35.6010000;2405500
AFKS;D;20131021;000000;35.7000000;35.9490000;34.8000000;35.5000000;1294400
AFKS;D;20131022;000000;35.5340000;35.9480000;35.2100000;35.5490000;2188000
AFKS;D;20131023;000000;35.2870000;35.6980000;34.4110000;35.0000000;3345600
AFKS;D;20131024;000000;34.8340000;36.2000000;34.2000000;35.4180000;3510300
AFKS;D;20131025;000000;35.8000000;35.8000000;34.3000000;35.0720000;2026800
AFKS;D;20131028;000000;35.1790000;35.4670000;34.6660000;35.1100000;2450300
AFKS;D;20131029;000000;35.1500000;36.3000000;35.0240000;36.0580000;6658800
AFKS;D;20131030;000000;36.1990000;36.4260000;35.8010000;36.1000000;2464200
AFKS;D;20131031;000000;36.0000000;36.2820000;34.9990000;35.7500000;1857800
AFKS;D;20131101;000000;35.7650000;37.0000000;35.7640000;36.8000000;4043900
AFKS;D;20131105;000000;37.2900000;37.9950000;36.7520000;37.2000000;3722600
AFKS;D;20131106;000000;37.2030000;38.3990000;37.0380000;37.6000000;5469700
AFKS;D;20131107;000000;37.2210000;38.1000000;37.0100000;37.6900000;2315700
AFKS;D;20131108;000000;37.5990000;37.8220000;37.0000000;37.1380000;1305300
AFKS;D;20131111;000000;37.5970000;38.0000000;37.4990000;37.6370000;836400
AFKS;D;20131112;000000;37.6310000;38.1500000;37.4900000;37.9500000;1371000
AFKS;D;20131113;000000;37.9370000;38.1430000;37.4310000;37.5540000;3972000
AFKS;D;20131114;000000;37.6950000;38.3800000;37.6950000;38.2990000;3116400
AFKS;D;20131115;000000;38.2440000;38.7880000;38.2000000;38.7490000;1764600
AFKS;D;20131118;000000;38.7570000;39.5700000;38.4500000;39.1940000;1226500
AFKS;D;20131119;000000;38.8020000;39.4600000;38.6650000;39.0000000;2779600
AFKS;D;20131120;000000;38.5050000;39.4900000;38.3630000;39.0500000;2104200
AFKS;D;20131121;000000;38.5020000;39.2470000;38.5010000;39.0920000;2408300
AFKS;D;20131122;000000;39.0110000;39.5000000;38.9430000;39.2990000;4049000
AFKS;D;20131125;000000;39.4490000;39.9300000;39.3990000;39.4490000;1667300
AFKS;D;20131126;000000;39.6520000;39.7500000;38.6150000;39.7500000;4757500
AFKS;D;20131127;000000;39.7000000;39.7000000;39.0550000;39.2000000;2439400
AFKS;D;20131128;000000;39.3330000;39.7570000;39.0000000;39.2800000;939100
AFKS;D;20131129;000000;39.3400000;39.3400000;38.7020000;39.1500000;2045600
AFKS;D;20131202;000000;39.1420000;39.6060000;38.6090000;39.0500000;2444500
AFKS;D;20131203;000000;39.3010000;39.3010000;37.5320000;38.4540000;6557900
AFKS;D;20131204;000000;38.8960000;39.8950000;38.5650000;39.3080000;3024400
AFKS;D;20131205;000000;39.3120000;39.5810000;38.9600000;39.5770000;1757500
AFKS;D;20131206;000000;39.3010000;39.7400000;38.6900000;39.5410000;5712000
AFKS;D;20131209;000000;39.5540000;39.7500000;39.0010000;39.6000000;2375000
AFKS;D;20131210;000000;39.7310000;39.9800000;39.2200000;39.6000000;4487800
AFKS;D;20131211;000000;39.4030000;41.3000000;39.3550000;40.8120000;5991900
AFKS;D;20131212;000000;40.1490000;42.6910000;40.1490000;41.5690000;6523400
AFKS;D;20131213;000000;42.0680000;42.4630000;40.7000000;40.7000000;2411400
AFKS;D;20131216;000000;40.9550000;41.8840000;40.5230000;41.7000000;7674400
AFKS;D;20131217;000000;41.8480000;43.4990000;41.8480000;43.3500000;4585400
AFKS;D;20131218;000000;43.4460000;45.5890000;42.8940000;44.3950000;8972600
AFKS;D;20131219;000000;44.4010000;45.2290000;43.3500000;44.3910000;5798300
AFKS;D;20131220;000000;44.2960000;45.0000000;43.0010000;44.0490000;3453300
AFKS;D;20131223;000000;44.9790000;45.9800000;44.3880000;45.5000000;4530900
AFKS;D;20131224;000000;45.8140000;45.8280000;45.1490000;45.8000000;827400
AFKS;D;20131225;000000;45.9430000;46.0000000;45.0000000;45.0490000;353900
AFKS;D;20131226;000000;44.9620000;45.4430000;44.6070000;44.8000000;380000
AFKS;D;20131227;000000;44.8020000;48.5000000;44.8000000;45.0090000;2777600
AFKS;D;20131230;000000;45.0320000;46.3000000;44.2100000;44.8000000;1985500
AFKS;D;20140106;000000;45.7200000;47.9980000;43.1150000;43.8990000;3698200
AFKS;D;20140108;000000;43.9970000;44.9460000;43.3860000;44.8000000;1943300
AFKS;D;20140109;000000;44.7370000;45.7750000;44.0200000;45.6000000;1514200
