<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GMKN;D;20110818;000000;6617.0000000;6652.0000000;6413.0000000;6486.0000000;418680
GMKN;D;20110819;000000;6371.0000000;6590.0000000;6362.0000000;6500.0000000;624023
GMKN;D;20110822;000000;6447.0000000;6580.0000000;6363.0000000;6480.0000000;277678
GMKN;D;20110823;000000;6540.0000000;6570.0000000;6252.0000000;6350.0000000;483388
GMKN;D;20110824;000000;6370.0000000;6520.0000000;6250.0000000;6476.0000000;395009
GMKN;D;20110825;000000;6489.0000000;6585.0000000;6416.0000000;6485.0000000;431578
GMKN;D;20110826;000000;6494.0000000;6838.0000000;6406.0000000;6830.0000000;608717
GMKN;D;20110829;000000;6944.0000000;7120.0000000;6878.0000000;7099.0000000;464262
GMKN;D;20110830;000000;7100.0000000;7116.0000000;6888.0000000;7003.0000000;401966
GMKN;D;20110831;000000;7055.0000000;7310.0000000;6970.0000000;7212.0000000;477830
GMKN;D;20110901;000000;7191.0000000;7232.0000000;6970.0000000;7200.0000000;524657
GMKN;D;20110902;000000;7120.0000000;7161.0000000;6990.0000000;7039.0000000;261028
GMKN;D;20110905;000000;6970.0000000;7290.0000000;6900.0000000;7071.0000000;564406
GMKN;D;20110906;000000;7053.0000000;7240.0000000;6973.0000000;7183.0000000;576363
GMKN;D;20110907;000000;7228.0000000;7510.0000000;7212.0000000;7364.0000000;1070035
GMKN;D;20110908;000000;7400.0000000;7557.0000000;7261.0000000;7510.0000000;719136
GMKN;D;20110909;000000;7473.0000000;7574.0000000;7342.0000000;7402.0000000;734837
GMKN;D;20110912;000000;7290.0000000;7554.0000000;7250.0000000;7554.0000000;645502
GMKN;D;20110913;000000;7599.0000000;7677.0000000;7438.0000000;7629.0000000;805384
GMKN;D;20110914;000000;7570.0000000;7659.0000000;7558.0000000;7601.0000000;386051
GMKN;D;20110915;000000;7630.0000000;7855.0000000;7630.0000000;7709.0000000;1197818
GMKN;D;20110916;000000;7760.0000000;7777.0000000;7191.0000000;7220.0000000;943126
GMKN;D;20110919;000000;7147.0000000;7208.0000000;6859.0000000;6873.0000000;863148
GMKN;D;20110920;000000;6880.0000000;7090.0000000;6811.0000000;6934.0000000;651330
GMKN;D;20110921;000000;6922.0000000;7045.0000000;6911.0000000;6920.0000000;571152
GMKN;D;20110922;000000;6799.0000000;6828.0000000;6399.0000000;6574.0000000;967563
GMKN;D;20110923;000000;6528.0000000;6574.0000000;6230.0000000;6363.0000000;916892
GMKN;D;20110926;000000;6308.0000000;6593.0000000;6122.0000000;6391.0000000;679344
GMKN;D;20110927;000000;6560.0000000;6623.0000000;6458.0000000;6513.0000000;491386
GMKN;D;20110928;000000;6452.0000000;7198.0000000;6300.0000000;7020.0000000;2263469
GMKN;D;20110929;000000;7020.0000000;7118.0000000;6910.0000000;7041.0000000;745824
GMKN;D;20110930;000000;7051.0000000;7084.0000000;6814.0000000;7013.0000000;831690
GMKN;D;20111003;000000;6899.0000000;7010.0000000;6677.0000000;6680.0000000;529228
GMKN;D;20111004;000000;6600.0000000;6744.0000000;5982.0000000;6194.0000000;877144
GMKN;D;20111005;000000;6295.0000000;6439.0000000;6063.0000000;6116.0000000;740816
GMKN;D;20111006;000000;6202.0000000;6417.0000000;6175.0000000;6280.0000000;568998
GMKN;D;20111007;000000;6352.0000000;6521.0000000;6233.0000000;6400.0000000;618960
GMKN;D;20111010;000000;6448.0000000;6488.0000000;6264.0000000;6378.0000000;580218
GMKN;D;20111011;000000;6410.0000000;6410.0000000;6230.0000000;6330.0000000;405878
GMKN;D;20111012;000000;6279.0000000;6330.0000000;6189.0000000;6283.0000000;529841
GMKN;D;20111013;000000;6320.0000000;6649.0000000;6301.0000000;6499.0000000;1066969
GMKN;D;20111014;000000;6532.0000000;6699.0000000;6470.0000000;6659.0000000;557780
GMKN;D;20111017;000000;6705.0000000;6752.0000000;6392.0000000;6500.0000000;656151
GMKN;D;20111018;000000;6448.0000000;6699.0000000;6414.0000000;6670.0000000;541204
GMKN;D;20111019;000000;6691.0000000;6719.0000000;6447.0000000;6525.0000000;504918
GMKN;D;20111020;000000;6470.0000000;6674.0000000;6416.0000000;6655.0000000;536627
GMKN;D;20111021;000000;6678.0000000;6699.0000000;6505.0000000;6580.0000000;267965
GMKN;D;20111024;000000;6607.0000000;6690.0000000;6581.0000000;6640.0000000;386721
GMKN;D;20111025;000000;6639.0000000;6673.0000000;6221.0000000;6306.0000000;601480
GMKN;D;20111026;000000;6300.0000000;6375.0000000;6172.0000000;6221.0000000;440468
GMKN;D;20111027;000000;6280.0000000;6460.0000000;6231.0000000;6245.0000000;578504
GMKN;D;20111028;000000;6298.0000000;6391.0000000;6055.0000000;6132.0000000;495132
GMKN;D;20111031;000000;6078.0000000;6240.0000000;5930.0000000;5970.0000000;445095
GMKN;D;20111101;000000;5931.0000000;6013.0000000;5550.0000000;5695.0000000;551191
GMKN;D;20111102;000000;5701.0000000;5840.0000000;5664.0000000;5785.0000000;420313
GMKN;D;20111103;000000;5649.0000000;6053.0000000;5422.0000000;5888.0000000;940762
GMKN;D;20111107;000000;5901.0000000;6033.0000000;5831.0000000;5983.0000000;311341
GMKN;D;20111108;000000;5983.0000000;6047.0000000;5857.0000000;5865.0000000;378925
GMKN;D;20111109;000000;5941.0000000;5941.0000000;5555.0000000;5570.0000000;520669
GMKN;D;20111110;000000;5505.0000000;5658.0000000;5439.0000000;5615.0000000;505004
GMKN;D;20111111;000000;5636.0000000;5668.0000000;5479.0000000;5523.0000000;355341
GMKN;D;20111114;000000;5618.0000000;5646.0000000;5456.0000000;5468.0000000;329037
GMKN;D;20111115;000000;5486.0000000;5600.0000000;5253.0000000;5278.0000000;655428
GMKN;D;20111116;000000;5250.0000000;5297.0000000;5022.0000000;5051.0000000;829508
GMKN;D;20111117;000000;5075.0000000;5278.0000000;4955.0000000;5235.0000000;1065205
GMKN;D;20111118;000000;5147.0000000;5385.0000000;5060.0000000;5296.0000000;835137
GMKN;D;20111121;000000;5277.0000000;5289.0000000;5012.0000000;5042.0000000;594980
GMKN;D;20111122;000000;5069.0000000;5220.0000000;5010.0000000;5132.0000000;639580
GMKN;D;20111123;000000;5054.0000000;5284.0000000;5050.0000000;5215.0000000;659733
GMKN;D;20111124;000000;5230.0000000;5298.0000000;5150.0000000;5151.0000000;348001
